Scenario,TimeIndex,Hour,chargerAccessType,Annual_avg_daily_pluggedTime_min,Annual_total_pluggedTime_min,Annual_avg_daily_chargingTime_min,Annual_total_chargingTime_min,Annual_avg_daily_chargingCost_SEK,Annual_total_chargingCost_SEK,Annual_avg_daily_energy_kWh,Annual_total_energy_kWh,Annual_avg_daily_sessionStarts,Annual_total_sessionStarts
VIPV20_Wp700,37,18.0,home,283483.20662100456,103471370.41666667,156220.13310502275,57020348.583333306,46721.67974101271,17053413.10546964,15654.239888530625,5713797.559313678,1057.9041095890411,386135.0
VIPV20_Wp700,37,18.0,public,74082.79372146119,27040219.708333332,26542.68995433789,9688081.83333333,31269.556743347537,11413388.211321851,5685.3739533359185,2075161.4929676102,387.3013698630137,141365.0
VIPV20_Wp700,37,18.0,work,18777.048173515977,6853622.583333331,756.9913242009134,276301.8333333334,394.08418331762516,143840.72691093318,98.52104582940629,35960.181727733296,14.280821917808218,5212.5
VIPV20_Wp700,38,18.5,home,303546.00993150694,110794293.62500003,154866.548630137,56526290.25,46591.72044065456,17005977.960838914,15616.646171501641,5700075.852598099,735.3082191780821,268387.5
VIPV20_Wp700,38,18.5,public,72442.05593607305,26441350.416666664,23102.668835616434,8432474.124999998,26672.1525609745,9735335.684755692,4849.482283813547,1770061.0335919447,321.09589041095893,117200.0
VIPV20_Wp700,38,18.5,work,12996.808675799086,4743835.166666666,638.1941780821918,232940.875,322.17911198232764,117595.3758735496,80.54477799558191,29398.8439683874,0.6232876712328768,227.5
VIPV20_Wp700,39,19.0,home,317935.50022831035,116046457.58333327,146048.1118721462,53307560.83333336,44191.68078035301,16129963.484828848,14819.468606459255,5409106.041357628,606.4931506849315,221370.0
VIPV20_Wp700,39,19.0,public,70856.0149543379,25862445.458333332,19315.579109589034,7050186.374999998,22871.572383219493,8348123.919875115,4158.467706039907,1517840.712704566,204.83561643835617,74765.0
VIPV20_Wp700,39,19.0,work,8989.510045662102,3281171.166666667,532.225913242009,194262.4583333333,295.5839230267784,107888.13190477411,73.8959807566946,26972.032976193528,5.623287671232877,2052.5
VIPV20_Wp700,40,19.5,home,332057.4321917809,121200962.75000001,136456.82876712325,49806742.49999999,41566.18841120492,15171658.770089798,13930.793677553685,5084739.692307095,524.2328767123288,191345.0
VIPV20_Wp700,40,19.5,public,68989.96643835616,25181337.75,15546.455251141557,5674456.166666668,18653.41055456658,6808494.852416802,3391.5291917393783,1237908.154984873,193.0205479452055,70452.5
VIPV20_Wp700,40,19.5,work,6669.257990867581,2434279.166666667,515.7352739726027,188243.375,312.00612451607094,113882.23544836589,78.00153112901774,28470.55886209147,7.513698630136986,2742.5
VIPV20_Wp700,41,20.0,home,343550.1624429223,125395809.29166664,125254.42203196345,45717864.04166666,33346.43027401123,12171447.0500141,12848.556734983644,4689723.20826903,378.5753424657534,138180.0
VIPV20_Wp700,41,20.0,public,68327.42363013698,24939509.625,12663.948858447488,4622341.333333333,15241.876400833524,5563284.886304236,2771.2502546970036,1011506.3429644064,126.26712328767124,46087.5
VIPV20_Wp700,41,20.0,work,4910.924771689497,1792487.5416666665,443.15445205479455,161751.375,278.16303288845717,101529.50700428686,69.54075822211429,25382.376751071715,0.0,0.0
VIPV20_Wp700,42,20.5,home,352555.6462328767,128682810.87499999,112704.97317351594,41137315.20833332,30111.86535997921,10990830.856392412,11600.930475942489,4234339.623719009,329.2671232876712,120182.5
VIPV20_Wp700,42,20.5,public,67251.28093607305,24546717.541666664,9897.513356164385,3612592.3750000005,11890.685641477061,4340100.259139127,2161.94284390492,789109.1380252958,115.6027397260274,42195.0
VIPV20_Wp700,42,20.5,work,3281.9528538812783,1197912.7916666665,250.6601598173516,91490.95833333333,165.64005291371032,60458.61931350426,41.41001322842758,15114.654828376066,0.0,0.0
VIPV20_Wp700,43,21.0,home,361015.3581050229,131770605.70833337,99856.04783105028,36447457.45833335,25448.297347336935,9288628.531777982,10318.345829413778,3766196.227736029,286.9109589041096,104722.5
VIPV20_Wp700,43,21.0,public,66600.08710045661,24309031.791666664,7654.303652968037,2793820.8333333335,9230.626774793618,3369178.7727996707,1678.2957772352029,612577.958690849,89.28767123287672,32590.0
VIPV20_Wp700,43,21.0,work,2018.0101598173515,736573.7083333333,106.56118721461186,38894.83333333333,66.46967227205765,24261.43037930104,16.617418068014413,6065.35759482526,1.8835616438356164,687.5
VIPV20_Wp700,44,21.5,home,367994.7892694064,134318098.08333334,86948.04463470321,31736036.29166667,22262.24628677165,8125719.8946716525,9017.808456819588,3291500.08673915,247.91095890410958,90487.5
VIPV20_Wp700,44,21.5,public,65998.34680365298,24089396.583333336,6102.404566210046,2227377.666666667,7442.96490063612,2716682.1887321835,1353.2663455702034,493942.2161331242,46.89041095890411,17115.0
VIPV20_Wp700,44,21.5,work,1411.2159817351599,515093.8333333333,54.420890410958904,19863.625,33.83576545526306,12350.054391171016,8.458941363815764,3087.513597792754,0.0,0.0
VIPV20_Wp700,45,22.0,home,385397.24817351584,140669995.58333328,86356.50068493151,31520122.75,17847.662443546466,6514396.79189446,8923.831221773233,3257198.39594723,709.1643835616438,258845.0
VIPV20_Wp700,45,22.0,public,66550.0810502283,24290779.58333333,6177.1947488584465,2254676.083333333,7500.220199050018,2737580.3726532566,1363.6763998272756,497741.8859369556,102.85616438356165,37542.5
VIPV20_Wp700,45,22.0,work,849.8747716894977,310204.2916666667,7.7465753424657535,2827.5,5.03446196260877,1837.5786163522012,1.2586154906521925,459.3946540880503,0.0,0.0
VIPV20_Wp700,46,22.5,home,410740.87191780814,149920418.24999997,95692.41095890409,34927729.99999999,19562.71230986244,7140389.99309979,9781.35615493122,3570194.996549895,823.7945205479452,300685.0
VIPV20_Wp700,46,22.5,public,69130.23390410958,25232535.375,8058.879337899545,2941490.958333334,9668.551404291251,3529021.2625663066,1757.918437143864,641640.2295575103,124.58219178082192,45472.5
VIPV20_Wp700,46,22.5,work,275.0670091324201,100399.45833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp700,47,23.0,home,432489.40228310495,157858631.8333333,102610.96974885845,37453003.958333336,20841.65316411349,7607203.404901424,10420.826582056745,3803601.702450712,714.6712328767123,260855.0
VIPV20_Wp700,47,23.0,public,71651.46152968037,26152783.458333336,9427.000684931505,3440855.2499999995,11357.763345408264,4145583.621074016,2065.0478809833203,753742.476558912,98.02739726027397,35780.0
VIPV20_Wp700,47,23.0,work,81.9876712328767,29925.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp700,48,23.5,home,451941.87431506836,164958784.12499994,106884.77283105023,39012942.083333336,21711.975669757834,7924871.119461609,10855.987834878917,3962435.5597308045,581.7191780821918,212327.5
VIPV20_Wp700,48,23.5,public,74316.94920091324,27125686.458333332,10052.899543378993,3669308.3333333326,12148.339959772968,4434144.085317133,2208.789083595085,806208.0155122059,99.72602739726027,36400.0
VIPV20_Wp700,48,23.5,work,18.65456621004566,6808.916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp1000,1,0.0,home,385316.8923515982,140640665.70833334,102415.1618721461,37381534.08333333,18340.303976497085,6694210.951421436,10396.127584532353,3794586.5683543086,1217.0684931506848,444230.0
VIPV20_Wp1000,1,0.0,public,63849.72283105023,23305148.833333336,10866.554452054794,3966292.375,13153.774677531681,4801127.757299064,2391.5953959148515,872932.3195089208,211.45890410958904,77182.5
VIPV20_Wp1000,1,0.0,work,25.278995433789955,9226.833333333334,6.374885844748859,2326.8333333333335,1.6099325879407849,587.6253945983865,0.4024831469851962,146.90634864959662,0.6301369863013698,230.0
VIPV20_Wp1000,2,0.5,home,416746.5773972603,152112500.75,122471.40136986306,44702061.500000015,20837.83624613794,7605810.229840348,12336.246797276053,4502730.08100576,859.5,313717.5
VIPV20_Wp1000,2,0.5,public,70044.7602739726,25566337.5,14147.801826484016,5163947.666666666,16548.722753708385,6040283.805103561,3008.8586824924346,1098233.4191097387,182.92465753424656,66767.5
VIPV20_Wp1000,2,0.5,work,37.80821917808219,13800.0,18.904109589041095,6900.0,4.774099931290632,1742.5464749210805,1.193524982822658,435.63661873027013,0.0,0.0
VIPV20_Wp1000,3,1.0,home,430687.602739726,157200975.0,122118.2916666667,44573176.45833334,20483.74704258676,7476567.670544168,12353.46403935997,4509014.374366389,367.0,133955.0
VIPV20_Wp1000,3,1.0,public,73342.9109589041,26770162.5,14230.200342465756,5194023.125000001,16887.488411694023,6163933.270268318,3070.452438489821,1120715.1400487847,86.45205479452055,31555.0
VIPV20_Wp1000,3,1.0,work,37.80821917808219,13800.0,4.663013698630137,1702.0,1.1776113163850224,429.82813048053316,0.2944028290962556,107.45703262013329,0.0,0.0
VIPV20_Wp1000,4,1.5,home,436407.94520547945,159288900.0,112056.3670091324,40900573.95833333,18773.96089681536,6852495.727337606,11450.661565812772,4179491.4715216616,136.4931506849315,49820.0
VIPV20_Wp1000,4,1.5,public,74872.41872146119,27328432.833333336,11326.38344748858,4134129.958333332,13930.867537841263,5084766.651312061,2532.8850068802267,924503.0275112827,43.17123287671233,15757.5
VIPV20_Wp1000,4,1.5,work,37.80821917808219,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp1000,5,2.0,home,438248.11643835617,159960562.5,97539.48607305938,35601912.41666667,16360.938110581657,5971742.410362305,10074.330810890344,3677130.7459749756,42.56164383561644,15535.0
VIPV20_Wp1000,5,2.0,public,75257.97945205479,27469162.5,6906.595319634703,2520907.2916666665,8759.075364810957,3197062.5081559992,1592.559157238355,581284.0923919996,7.506849315068493,2740.0
VIPV20_Wp1000,5,2.0,work,37.80821917808219,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp1000,6,2.5,home,438745.9931506849,160142287.5,81531.43527397259,29758973.874999993,13666.068344390702,4988114.945702606,8507.23207687993,3105139.708061175,11.89041095890411,4340.0
VIPV20_Wp1000,6,2.5,public,75379.82876712328,27513637.5,3206.3931506849317,1170333.5,4195.821891280952,1531474.9903175472,762.8767075056276,278449.99823955406,2.493150684931507,910.0
VIPV20_Wp1000,6,2.5,work,37.80821917808219,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV20_Wp1000,7,3.0,home,438838.9340182648,160176210.91666666,64862.95742009131,23674979.45833333,10830.178726009568,3953015.2349934923,6829.3852808194,2492725.6274990807,1.8767123287671232,685.0
VIPV20_Wp1000,7,3.0,public,75392.00342465754,27518081.25,1127.4535388127854,411520.5416666667,1501.65592552092,548104.4128151358,273.0283500947128,99655.34778457016,0.0,0.0
VIPV20_Wp1000,7,3.0,work,42.358219178082194,15460.75,4.55,1660.75,2.5803983346461123,941.8453921458309,0.6450995836615281,235.46134803645774,0.6232876712328768,227.5
VIPV20_Wp1000,8,3.5,home,438719.99714611867,160132798.9583333,49331.4796803653,18005990.083333336,8199.201905667856,2992708.6955687674,5240.184992469638,1912667.5222514179,0.0,0.0
VIPV20_Wp1000,8,3.5,public,75392.93333333332,27518420.666666664,372.0559360730594,135800.4166666667,482.0558434976901,175950.3828766569,87.64651699958002,31990.978704846708,0.6301369863013698,230.0
VIPV20_Wp1000,8,3.5,work,56.50684931506849,20625.0,18.698630136986303,6825.0,10.60437671772375,3870.597501969168,2.6510941794309373,967.649375492292,0.0,0.0
VIPV20_Wp1000,9,4.0,home,437987.9948630137,159865618.125,34261.26541095892,12505361.875000006,5633.549822127669,2056245.6850765992,3667.8039036301616,1338748.424825009,0.0,0.0
VIPV20_Wp1000,9,4.0,public,75431.05159817351,27532333.833333332,230.32077625570776,84067.08333333333,210.76763634713743,76930.18726670516,38.321388426752264,13987.306775764577,8.150684931506849,2975.0
VIPV20_Wp1000,9,4.0,work,127.81689497716896,46653.16666666667,90.00867579908677,32853.16666666667,48.15850858268837,17577.855632681254,12.039627145672092,4394.4639081703135,8.732876712328768,3187.5
VIPV20_Wp1000,10,4.5,home,436141.4811643836,159191640.625,21346.682990867583,7791539.291666668,3437.314765492077,1254619.8894046082,2300.5685801432205,839707.5317522754,0.0,0.0
VIPV20_Wp1000,10,4.5,public,75531.30194063927,27568925.208333336,514.2211187214612,187690.7083333333,497.56357578550393,181610.70516170893,90.46610468827343,33020.1282112198,16.863013698630137,6155.0
VIPV20_Wp1000,10,4.5,work,728.9066210045663,266050.9166666667,691.0984018264841,252250.9166666667,335.952674936078,122622.72635166846,83.9881687340195,30655.681587917115,31.17808219178082,11380.0
VIPV20_Wp1000,11,5.0,home,430654.58892694075,157188924.95833337,10792.291780821917,3939186.5,1716.0319420785295,626351.6588586633,1166.6751190564667,425836.41845561034,4.986301369863014,1820.0
VIPV20_Wp1000,11,5.0,public,74870.11152968038,27327590.70833334,813.8696347031964,297062.4166666667,767.1908145453921,280024.6473090681,139.48923900825312,50913.57223801239,41.178082191780824,15030.0
VIPV20_Wp1000,11,5.0,work,2212.296232876712,807488.1249999999,2107.9829908675797,769413.7916666666,918.3725059383391,335205.96466749377,229.5931264845848,83801.49116687344,87.41780821917808,31907.5
VIPV20_Wp1000,12,5.5,home,421405.2389269406,153812912.2083333,2142.105365296804,781868.4583333335,351.08789516485206,128147.081735171,226.90713688168472,82821.10496181493,10.006849315068493,3652.5
VIPV20_Wp1000,12,5.5,public,74694.8404109589,27263616.75,2153.085273972603,785876.125,1975.5372073212347,721071.0806722507,359.1885831493153,131103.8328495001,73.84246575342466,26952.5
VIPV20_Wp1000,12,5.5,work,5590.493150684932,2040530.0,4963.271803652968,1811594.2083333333,2195.2350008065723,801260.7752943989,548.8087502016431,200315.19382359972,118.66438356164383,43312.5
VIPV20_Wp1000,13,6.0,home,399892.46335616446,145960749.12500003,717.6906392694063,261957.0833333333,179.86905905838472,65652.20655631043,71.94762362335389,26260.88262252417,3.767123287671233,1375.0
VIPV20_Wp1000,13,6.0,public,74539.93595890411,27207076.625,4749.4058219178105,1733533.1250000007,4392.234237832151,1603165.4968087352,798.5880432422091,291484.6357834063,193.68493150684932,70695.0
VIPV20_Wp1000,13,6.0,work,10711.433219178081,3909673.125,8828.532648401828,3222414.416666667,3982.0793968413827,1453458.9798471048,995.5198492103457,363364.7449617762,283.83561643835617,103600.0
VIPV20_Wp1000,14,6.5,home,366492.55148401833,133769781.29166669,607.9132420091323,221888.3333333333,157.6602032918106,57545.97420151087,63.06408131672424,23018.38968060435,8.13013698630137,2967.5
VIPV20_Wp1000,14,6.5,public,74042.60787671235,27025551.875000007,9231.459246575341,3369482.6249999995,8178.90958916765,2985302.000046192,1487.0744707577549,542782.1818265805,223.0205479452055,81402.5
VIPV20_Wp1000,14,6.5,work,21703.561529680366,7921799.958333334,17558.77568493151,6408953.125,7899.814801990448,2883432.402726514,1974.953700497612,720858.1006816284,402.486301369863,146907.5
VIPV20_Wp1000,15,7.0,home,309364.7578767123,112918136.625,975.9829908675798,356233.7916666666,284.2374905223157,103746.68404064522,100.95758633065182,36849.519010687916,29.986301369863014,10945.0
VIPV20_Wp1000,15,7.0,public,73026.84155251143,26654797.16666667,14532.498630136992,5304362.000000002,13586.496159202128,4959071.098108777,2470.2720289458407,901649.2905652318,506.09589041095893,184725.0
VIPV20_Wp1000,15,7.0,work,36469.72180365295,13311448.458333328,27555.358789954338,10057705.958333334,12636.53417939978,4612334.97548092,3159.133544849945,1153083.74387023,740.6849315068494,270350.0
VIPV20_Wp1000,16,7.5,home,240794.02602739725,87889819.5,1500.1283105022833,547546.8333333334,423.12296284894643,154439.88143986545,153.1921974418298,55915.152066267874,18.73972602739726,6840.0
VIPV20_Wp1000,16,7.5,public,74976.76278538808,27366518.416666653,24239.887214611874,8847558.833333334,22541.218041401913,8227544.585111698,4098.403280254891,1495917.1972930352,614.2876712328767,224215.0
VIPV20_Wp1000,16,7.5,work,62895.107534246556,22956714.249999993,46810.886643835605,17085973.624999996,21636.107542882743,7897179.253152201,5409.026885720686,1974294.8132880502,838.527397260274,306062.5
VIPV20_Wp1000,17,8.0,home,189801.4191780821,69277517.99999997,2035.1077625570774,742814.3333333333,739.2334446272472,269820.2072889452,211.4406138943946,77175.82407145403,47.45890410958904,17322.5
VIPV20_Wp1000,17,8.0,public,80394.53025114158,29344003.54166668,30949.23652968036,11296471.33333333,29522.285103291208,10775634.06270129,5367.688200598399,1959206.1932184156,541.8150684931506,197762.5
VIPV20_Wp1000,17,8.0,work,83572.52545662099,30503971.79166666,54788.96757990867,19997973.166666664,26461.557937811023,9658468.647301024,6615.389484452756,2414617.161825256,494.986301369863,180670.0
VIPV20_Wp1000,18,8.5,home,160126.0877853881,58446022.04166666,2929.5615296803658,1069289.9583333335,1059.1810099678405,386601.0686382618,302.85230301055344,110541.09059885201,92.3972602739726,33725.0
VIPV20_Wp1000,18,8.5,public,84460.23630136986,30827986.25,30775.128652968036,11232921.958333334,31370.153627189495,11450106.073924165,5703.664295852637,2081837.4679862126,474.33561643835617,173132.5
VIPV20_Wp1000,18,8.5,work,93601.52066210045,34164555.041666664,48854.33744292237,17831833.166666664,25161.469347183476,9183936.31172197,6290.367336795869,2295984.0779304923,275.73972602739724,100645.0
VIPV20_Wp1000,19,9.0,home,139916.98162100455,51069698.291666664,5803.398630136986,2118240.5,2075.8822377408965,757697.0167754273,589.4963637767337,215166.1727785078,146.24657534246575,53380.0
VIPV20_Wp1000,19,9.0,public,85629.62397260279,31254812.750000015,27292.478767123288,9961754.75,28907.172807946154,10551118.074900346,5255.849601444751,1918385.104527334,403.59589041095893,147312.5
VIPV20_Wp1000,19,9.0,work,99459.63344748861,36302766.20833334,39723.0210045662,14498902.666666664,21606.050780975645,7886208.5350561105,5401.512695243911,1971552.1337640276,155.66438356164383,56817.5
