Scenario,Season,TimeIndex,Hour,chargerAccessType,pluggedTime_min,chargingTime_min,chargingCost_SEK,energy_kWh,sessionStarts
VIPV80_Wp700,SUMMER,4,1.5,public,62137.5,3613.25,4563.666640706619,829.757571037567,12.5
VIPV80_Wp700,SUMMER,5,2.0,home,384112.5,65139.708333333336,13613.179583746638,6806.589791873319,17.5
VIPV80_Wp700,SUMMER,5,2.0,work,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,SUMMER,5,2.0,public,62250.0,1988.0000000000002,2569.122264939399,467.1131390798908,0.0
VIPV80_Wp700,SUMMER,6,2.5,home,384225.0,48555.333333333314,10254.117198016434,5127.058599008217,2.5
VIPV80_Wp700,SUMMER,6,2.5,work,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,SUMMER,6,2.5,public,62250.0,972.8333333333334,1241.1314862167637,225.66027022122987,0.0
VIPV80_Wp700,SUMMER,7,3.0,home,384254.2916666667,34501.375,7354.91573041068,3677.45786520534,2.5
VIPV80_Wp700,SUMMER,7,3.0,work,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,SUMMER,7,3.0,public,62223.95833333333,209.83333333333334,271.11107507623245,49.29292274113316,0.0
VIPV80_Wp700,SUMMER,8,3.5,home,384179.7916666667,22804.666666666664,4890.760047370245,2445.380023685122,0.0
VIPV80_Wp700,SUMMER,8,3.5,work,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,SUMMER,8,3.5,public,62175.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,SUMMER,9,4.0,home,383350.25000000006,11874.083333333332,2562.364821950833,1281.1824109754166,0.0
VIPV80_Wp700,SUMMER,9,4.0,work,18.583333333333336,18.583333333333336,3.4307692307692306,0.8576923076923076,2.5
VIPV80_Wp700,SUMMER,9,4.0,public,62231.208333333336,135.875,73.5256434431139,13.368298807838892,7.5
VIPV80_Wp700,SUMMER,10,4.5,home,381362.4583333333,3279.708333333334,717.5966247919356,358.7983123959678,0.0
VIPV80_Wp700,SUMMER,10,4.5,work,361.125,361.125,130.65099275461267,32.66274818865317,22.5
VIPV80_Wp700,SUMMER,10,4.5,public,62112.83333333333,117.875,176.48497401544054,32.08817709371647,5.0
VIPV80_Wp700,SUMMER,11,5.0,home,376679.41666666686,1112.9583333333335,305.83849722885674,122.3353988915427,5.0
VIPV80_Wp700,SUMMER,11,5.0,work,1845.9583333333333,1751.0833333333333,743.5698898080568,185.8924724520142,85.0
VIPV80_Wp700,SUMMER,11,5.0,public,61759.625,538.25,410.45390699640234,74.62798309025497,35.0
VIPV80_Wp700,SUMMER,12,5.5,home,368657.4583333333,677.4583333333333,177.69821585692776,71.0792863427711,12.5
VIPV80_Wp700,SUMMER,12,5.5,work,4613.0,3998.2500000000014,1887.6038632249472,471.9009658062368,97.5
VIPV80_Wp700,SUMMER,12,5.5,public,61652.12500000001,1708.2916666666663,1431.870082820583,260.3400150582879,50.0
VIPV80_Wp700,SUMMER,13,6.0,home,349861.54166666674,860.8750000000001,213.19470577570436,85.27788231028175,10.0
VIPV80_Wp700,SUMMER,13,6.0,work,8973.583333333328,7304.25,3511.0850438445805,877.7712609611451,227.5
VIPV80_Wp700,SUMMER,13,6.0,public,60893.333333333336,3223.0833333333344,2976.90501823975,541.2554578617728,135.0
VIPV80_Wp700,SUMMER,14,6.5,home,320519.8333333333,822.6249999999999,203.19257971559446,81.27703188623778,12.5
VIPV80_Wp700,SUMMER,14,6.5,work,17330.916666666668,14301.000000000004,6870.5611687892115,1717.6402921973029,287.5
VIPV80_Wp700,SUMMER,14,6.5,public,59739.291666666664,6149.083333333335,5034.832146780601,915.4240266873813,187.5
VIPV80_Wp700,SUMMER,15,7.0,home,270698.875,1196.7083333333333,301.56252015768183,120.6250080630727,30.0
VIPV80_Wp700,SUMMER,15,7.0,work,28457.25,21703.375,10615.721164958846,2653.9302912397116,580.0
VIPV80_Wp700,SUMMER,15,7.0,public,59429.08333333338,11105.416666666668,10381.337753980999,1887.5159552692728,412.5
VIPV80_Wp700,SUMMER,16,7.5,home,210198.00000000012,1902.8333333333335,487.6560923399019,195.0624369359608,35.0
VIPV80_Wp700,SUMMER,16,7.5,work,50378.66666666666,38818.79166666666,18631.71404648202,4657.928511620505,717.5
VIPV80_Wp700,SUMMER,16,7.5,public,59828.12500000001,18838.999999999996,17964.50596721311,3266.2738122205665,472.5
VIPV80_Wp700,SUMMER,17,8.0,home,165438.8750000001,2546.0833333333335,757.88779678946,263.61314670937736,50.0
VIPV80_Wp700,SUMMER,17,8.0,work,67623.25000000001,46803.83333333331,23460.282920002453,5865.070730000613,422.5
VIPV80_Wp700,SUMMER,17,8.0,public,64544.62499999999,24304.124999999993,24063.818003916746,4375.239637075775,452.5
VIPV80_Wp700,SUMMER,18,8.5,home,140394.99999999997,3272.6666666666674,1004.1266405674068,349.2614401973589,90.0
VIPV80_Wp700,SUMMER,18,8.5,work,76160.20833333331,41631.20833333341,22144.293066807386,5536.0732667018465,235.0
VIPV80_Wp700,SUMMER,18,8.5,public,67507.3333333333,23285.45833333335,24474.19483284119,4449.853605971122,347.5
VIPV80_Wp700,SUMMER,19,9.0,home,124394.16666666666,5921.583333333334,1816.8221910114626,631.9381533952911,150.0
VIPV80_Wp700,SUMMER,19,9.0,work,81279.70833333333,34529.958333333336,19070.353922725928,4767.588480681482,157.5
VIPV80_Wp700,SUMMER,19,9.0,public,67668.08333333336,20700.999999999993,23194.01771947033,4217.094130812785,337.5
VIPV80_Wp700,SUMMER,20,9.5,home,116863.74999999999,9431.708333333332,2849.4541656038614,991.1144923839519,200.0
VIPV80_Wp700,SUMMER,20,9.5,work,83592.16666666667,25376.95833333333,14259.533974058184,3564.883493514546,75.0
VIPV80_Wp700,SUMMER,20,9.5,public,66946.62499999996,18228.916666666668,21438.31661951361,3897.8757490024727,357.5
VIPV80_Wp700,SUMMER,21,10.0,home,108912.95833333337,14369.33333333333,3373.0034040964974,1499.112624042888,305.0
VIPV80_Wp700,SUMMER,21,10.0,work,85036.95833333336,18102.541666666668,10262.80488399472,2565.70122099868,105.0
VIPV80_Wp700,SUMMER,21,10.0,public,68146.04166666664,19099.958333333332,21830.759900383055,3969.2290727969253,425.0
VIPV80_Wp700,SUMMER,22,10.5,home,98437.70833333334,18369.083333333343,4319.539580954503,1919.795369313114,282.5
VIPV80_Wp700,SUMMER,22,10.5,work,86782.29166666667,13038.166666666666,7321.183615662369,1830.2959039155924,95.0
VIPV80_Wp700,SUMMER,22,10.5,public,70279.625,23442.583333333314,26224.983240776124,4768.178771050194,500.0
VIPV80_Wp700,SUMMER,23,11.0,home,92817.87500000003,23683.833333333347,5574.170150841016,2477.408955929341,415.0
VIPV80_Wp700,SUMMER,23,11.0,work,87169.75,10094.833333333328,5618.019504478792,1404.504876119698,55.0
VIPV80_Wp700,SUMMER,23,11.0,public,71963.70833333336,24452.916666666664,28272.239337944975,5140.407152353641,490.0
VIPV80_Wp700,SUMMER,24,11.5,home,87393.16666666666,30269.041666666664,7147.0951937998425,3176.4867527999345,442.5
VIPV80_Wp700,SUMMER,24,11.5,work,85734.25,7681.583333333335,4208.195565717906,1052.0488914294765,75.0
VIPV80_Wp700,SUMMER,24,11.5,public,72220.16666666661,25895.666666666675,29778.51449040725,5414.275361892227,547.5
VIPV80_Wp700,SUMMER,25,12.0,home,86294.25000000003,36882.75,8651.549739450807,3845.1332175336947,522.5
VIPV80_Wp700,SUMMER,25,12.0,work,85299.66666666667,7249.541666666664,3921.9022770288548,980.4755692572137,92.5
VIPV80_Wp700,SUMMER,25,12.0,public,74093.54166666666,27893.500000000007,31867.129432332444,5794.023533151355,597.5
VIPV80_Wp700,SUMMER,26,12.5,home,86516.37499999991,42045.041666666686,9827.555869907786,4367.802608847897,552.5
VIPV80_Wp700,SUMMER,26,12.5,work,86046.16666666666,7882.208333333333,4149.6701418565835,1037.4175354641459,102.5
VIPV80_Wp700,SUMMER,26,12.5,public,73615.62500000001,28065.45833333333,31777.817668004715,5777.78503054631,535.0
VIPV80_Wp700,SUMMER,27,13.0,home,85050.49999999997,44953.45833333334,10554.847376876742,4691.043278611879,577.5
VIPV80_Wp700,SUMMER,27,13.0,work,86686.49999999999,7973.416666666665,4167.457063578238,1041.8642658945596,80.0
VIPV80_Wp700,SUMMER,27,13.0,public,74852.91666666669,28811.291666666653,32830.45121698468,5969.172948542672,467.5
VIPV80_Wp700,SUMMER,28,13.5,home,89679.54166666667,51249.91666666664,11991.0118195456,5329.33858646471,627.5
VIPV80_Wp700,SUMMER,28,13.5,work,86741.20833333333,7003.749999999999,3817.362900397027,954.3407250992567,60.0
VIPV80_Wp700,SUMMER,28,13.5,public,73951.91666666667,26271.625000000004,30541.419156884924,5552.985301251805,435.0
VIPV80_Wp700,SUMMER,29,14.0,home,97807.25,58955.45833333332,13638.819944480974,6061.697753102649,722.5
VIPV80_Wp700,SUMMER,29,14.0,work,85688.08333333333,6870.791666666665,3931.067008963934,982.7667522409835,50.0
VIPV80_Wp700,SUMMER,29,14.0,public,72670.87500000004,24627.124999999996,29066.024320981298,5284.731694723872,500.0
VIPV80_Wp700,SUMMER,30,14.5,home,104000.62500000006,64332.58333333335,14938.358862703079,6639.270605645812,657.5
VIPV80_Wp700,SUMMER,30,14.5,work,83651.91666666666,6111.750000000001,3530.092763438311,882.5231908595778,25.0
VIPV80_Wp700,SUMMER,30,14.5,public,70618.70833333327,23995.74999999999,28459.32206919164,5174.4221943984785,425.0
VIPV80_Wp700,SUMMER,31,15.0,home,113327.58333333346,68955.41666666657,16020.62303537943,7120.276904613079,730.0
VIPV80_Wp700,SUMMER,31,15.0,work,78075.375,4700.333333333332,2707.149041712238,676.7872604280595,20.0
VIPV80_Wp700,SUMMER,31,15.0,public,71678.3333333333,25749.83333333335,30313.438328335895,5511.534241515616,515.0
VIPV80_Wp700,SUMMER,32,15.5,home,127906.99999999988,78830.66666666658,18126.49600290757,8056.220445736677,985.0
VIPV80_Wp700,SUMMER,32,15.5,work,69484.33333333331,3130.708333333333,1854.7755226019287,463.6938806504822,5.0
VIPV80_Wp700,SUMMER,32,15.5,public,70383.5,26141.750000000015,29924.04159684774,5440.734835790493,505.0
VIPV80_Wp700,SUMMER,33,16.0,home,149716.16666666672,94278.29166666666,21366.930935280947,9496.413749013751,1075.0
VIPV80_Wp700,SUMMER,33,16.0,work,56860.625,2113.708333333333,1231.0886361765015,307.7721590441254,15.0
VIPV80_Wp700,SUMMER,33,16.0,public,68987.33333333331,26653.83333333334,30706.791558460107,5583.0530106291135,495.0
VIPV80_Wp700,SUMMER,34,16.5,home,175977.25,111514.24999999985,25111.172529532963,11160.521124236857,1220.0
VIPV80_Wp700,SUMMER,34,16.5,work,43562.95833333334,1658.9583333333337,923.5006115148321,230.87515287870804,17.5
VIPV80_Wp700,SUMMER,34,16.5,public,68209.95833333337,26593.29166666665,31692.588533636015,5762.288824297455,482.5
VIPV80_Wp700,SUMMER,35,17.0,home,202001.95833333328,124363.54166666661,37121.065513209614,12373.688504403175,1077.5
VIPV80_Wp700,SUMMER,35,17.0,work,31598.791666666668,1658.1666666666667,894.2421860492782,223.56054651231955,27.5
VIPV80_Wp700,SUMMER,35,17.0,public,65631.20833333336,25493.916666666668,30028.777691016392,5459.7777620029765,432.5
VIPV80_Wp700,SUMMER,36,17.5,home,225174.16666666666,131743.12499999988,39545.5514360761,13181.850478692048,970.0
VIPV80_Wp700,SUMMER,36,17.5,work,22645.958333333332,1287.3333333333335,674.1666943129947,168.54167357824866,2.5
VIPV80_Wp700,SUMMER,36,17.5,public,63839.41666666661,24708.166666666682,29910.169846930326,5438.212699441881,375.0
VIPV80_Wp700,SUMMER,37,18.0,home,248354.125,138079.58333333337,41555.5439227026,13851.847974234188,975.0
VIPV80_Wp700,SUMMER,37,18.0,work,15313.874999999998,1009.5833333333334,512.7077345472385,128.17693363680962,12.5
VIPV80_Wp700,SUMMER,37,18.0,public,60932.49999999999,22030.750000000004,25820.876072406536,4694.704740437545,335.0
VIPV80_Wp700,SUMMER,38,18.5,home,264714.54166666674,135370.41666666663,40817.58117588971,13605.860391963226,617.5
VIPV80_Wp700,SUMMER,38,18.5,work,10921.29166666667,762.2500000000001,411.26388997401847,102.81597249350462,5.0
VIPV80_Wp700,SUMMER,38,18.5,public,60982.041666666686,19200.33333333334,22257.92505308931,4046.8954641980595,275.0
VIPV80_Wp700,SUMMER,39,19.0,home,276641.4166666667,126856.49999999991,38539.34482735107,12846.448275783669,512.5
VIPV80_Wp700,SUMMER,39,19.0,work,7579.458333333334,576.4583333333334,352.89839442881646,88.22459860720411,2.5
VIPV80_Wp700,SUMMER,39,19.0,public,58861.916666666686,15718.416666666666,18929.137103655656,3441.6612915737555,172.5
VIPV80_Wp700,SUMMER,40,19.5,home,289548.2916666666,117646.2500000001,35987.58251403513,11995.860838011675,515.0
VIPV80_Wp700,SUMMER,40,19.5,work,5590.416666666666,519.25,303.8881341971337,75.97203354928342,7.5
VIPV80_Wp700,SUMMER,40,19.5,public,58526.666666666664,13599.91666666667,16447.727368185646,2990.4958851246643,195.0
VIPV80_Wp700,SUMMER,41,20.0,home,299731.7083333334,107924.66666666664,27643.467480882067,11057.386992352811,312.5
VIPV80_Wp700,SUMMER,41,20.0,work,4093.7916666666665,341.4583333333333,203.40669947623152,50.85167486905788,0.0
VIPV80_Wp700,SUMMER,41,20.0,public,58093.208333333336,11048.708333333338,12643.864452057744,2298.8844458286776,112.5
VIPV80_Wp700,SUMMER,42,20.5,home,306872.5833333333,96546.20833333339,24827.785130036507,9931.1140520146,297.5
VIPV80_Wp700,SUMMER,42,20.5,work,2739.5000000000005,121.29166666666666,81.50548879500316,20.37637219875079,0.0
