Link;TotalConsumptionPerKm;TotalConsumption
177586;1.2473396615453176;0.13609901999980276
1160959;1.3670185792978047;0.05329926274319973
753632;1.2635210438203133;0.12485837812313683
1160956;1.3860491579646492;0.09678406147568101
1160957;1.3641966047413006;0.3427992726833469
177585;1.2473396615453176;0.13609901999980276
1326932;1.287732506638707;0.31609008799922056
1326933;1.2963638305586311;0.3182087546658873
1160992;1.3879753973090008;0.07991984937782032
1160991;1.3879753973090008;0.07991984937782032
1938517;11.678077612127511;0.05914927789331549
572042;62.74543187201583;3.5337569366750725
1062534;6.704579319070079;0.5033016251120327
1938515;8.234813812316263;0.4113952941705115
1938516;8.729176727125315;0.3751436011586259
1062535;5.534463455256063;0.41546297218538686
