vehicleId,pvChargeStart_s,pvChargeEnd_s,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,startSoc_frac,endSoc_frac
9402684,150465.0,165600.0,PARKED_OPEN,0.2001548186666469,0.20015481866666013,1.0020124416125024E-11,0.8153026648028758,0.8186385784473201
2080900,155359.0,165600.0,PARKED_OPEN,0.0722302044444377,0.051313884448218675,0.020916320000004797,0.8780177708691482,1.0
7485292,125781.0,165600.0,PARKED_OPEN,1.5517533604441454,1.5517533604041074,5.035072963405835E-11,0.6254910404334795,0.6461810852388675
9452791,132349.0,165600.0,PARKED_OPEN,1.1667230444447003,1.1667230444612602,8.003574691883841E-12,0.6257826130882437,0.6482195947124987
8253805,140064.0,165600.0,PARKED_OPEN,0.6907577388887929,0.6907577389087322,1.1920917586394352E-12,0.844518834403686,0.864835238489237
2060580,126067.0,165600.0,PARKED_OPEN,1.5369606795552142,1.5369606795752213,9.059903050001594E-12,0.6697200245438824,0.7063143264385305
2944113,137282.0,165600.0,PARKED_OPEN,0.8576622833334023,0.8576622833136965,2.965034812045057E-11,0.7373765550670253,0.7488120521778746
3040376,147087.0,165600.0,PARKED_OPEN,0.32902322666675765,0.3261128266703917,0.002910400011901456,0.60989988282218,1.0
4604173,163987.0,165600.0,PARKED_OPEN,0.0017538559999999868,0.0017538560032347838,0.0,0.5923479131331157,0.5923896716093833
2036000,124004.0,165600.0,PARKED_OPEN,1.6405753233332818,1.6405753233569984,9.059903050001594E-12,0.7685100540295858,0.8167622694224387
2096149,152814.0,165600.0,PARKED_OPEN,0.13175193000000987,0.1317519300164034,0.0,0.7845445131625893,0.7884195699277777
1966722,143396.0,165600.0,PARKED_OPEN,0.5071715849999927,0.5071715850200504,5.96660854057518E-13,0.478240297538782,0.4866931572891162
2026654,148461.0,165600.0,PARKED_OPEN,0.2734237306666713,0.27342373068649733,0.0,0.5781035828752217,0.5861454573071775
1922901,128485.0,165600.0,PARKED_OPEN,1.3984192202219357,1.3984192202392138,9.059903050001594E-12,0.5876837920957125,0.6145764694080051
7478971,148505.0,165600.0,PARKED_OPEN,0.2718150320000049,0.271815032019789,0.0,0.9000061477068556,0.9080007074721436
2070001,148571.0,165600.0,PARKED_OPEN,0.26940198400000537,0.2694019839939475,1.6066076611309655E-11,0.6801159994147671,0.6837080258680197
2040830,160035.0,165600.0,PARKED_OPEN,0.016214058666665906,0.01621405867672629,0.0,0.6697065601208596,0.6700926091369721
4770792,118879.0,165600.0,PARKED_OPEN,1.8644449422222449,0.679714180009688,1.1847307622264291,0.4260151002755516,1.0
4784917,141212.0,165600.0,PARKED_OPEN,0.6263099983330841,0.6263099983231475,2.0199425184349213E-11,0.9064420499755655,0.916880549947618
7456745,162697.0,165600.0,PARKED_OPEN,0.0031573760000001795,0.0031573760058234137,0.0,0.5115098444501631,0.5115705632195059
2060567,148379.0,165600.0,PARKED_OPEN,0.27642176000000407,0.2764217599933346,1.6678971448413904E-11,0.7605754029274346,0.7658912060042296
7302393,130649.0,165600.0,PARKED_OPEN,1.270496333333254,1.2704963333047927,3.855428865051635E-11,0.7471093479693178,0.9573815090799533
2044074,154216.0,165600.0,PARKED_OPEN,0.09566725400001212,0.09566725401567916,0.0,0.6589149240390102,0.660754678923927
7314224,142491.0,165600.0,PARKED_OPEN,0.5565398377777281,0.47670596056009334,0.07983387722299423,0.47388791583563294,1.0
4768346,152119.0,165600.0,PARKED_OPEN,0.1496398400000091,0.14963984001676242,0.0,0.9080099067567303,0.9124110785219293
9494196,150927.0,165600.0,PARKED_OPEN,0.18326348266662865,0.18326348268416193,0.0,0.7676682756758906,0.7730583781077778
2324411,163427.0,165600.0,PARKED_OPEN,0.0023631360000000022,0.0023631359953681626,4.631837378828626E-12,0.7828952704222957,0.7829346560222185
8120031,130767.0,165600.0,PARKED_OPEN,1.2632932462221422,1.263293246193727,3.850896256096803E-11,0.5190314175227364,0.5358753274719861
4642323,155961.0,165600.0,PARKED_OPEN,0.06316602422221752,0.0631660242217448,7.677078528445235E-12,0.8918900650244865,0.8927322786807764
1932964,148380.0,165600.0,PARKED_OPEN,0.2763851986666707,0.2763851986600045,1.6675779287803985E-11,0.9133707299285364,0.9170558659106698
1926043,141430.0,165600.0,PARKED_OPEN,0.6144179772219228,0.5019695472207127,0.11244843000497323,0.4837078428427421,1.0
7453345,146760.0,165600.0,PARKED_OPEN,0.3444047616667281,0.34440476165740025,1.927999146605291E-11,0.7094349019116669,0.7140269654004322
9505250,139318.0,165600.0,PARKED_OPEN,0.735513594444344,0.7355135944651523,1.1920917586394352E-12,0.604204670051177,0.6183491622524299
4700861,133470.0,165600.0,PARKED_OPEN,1.0976582520001632,1.097658251972927,3.70866091812003E-11,0.7540535743239918,0.7686890176836308
2321911,154517.0,165600.0,PARKED_OPEN,0.08792011600000425,0.08792011601552367,0.0,0.4015087696113831,0.9956901074868202
9523870,138504.0,165600.0,PARKED_OPEN,0.7843490722221678,0.7843490722250503,5.3972929237033895E-12,0.35894995210492653,0.38201904246448687
4622818,133150.0,165600.0,PARKED_OPEN,1.1178275124446346,1.1178275124168644,3.7593606023733625E-11,0.7467600483358371,0.7653905068761182
4769859,151713.0,165600.0,PARKED_OPEN,0.16008946799998175,0.160089468002071,7.677078528445235E-12,0.9747507064229588,0.9778293500383832
7368354,164511.0,165600.0,DRIVING,0.0011837439999999916,0.0011837439976798163,2.3201837330412267E-12,0.9518508271583908,0.9056768260922892
2099332,147119.0,165600.0,PARKED_OPEN,0.32751800000009385,0.32751800002058346,6.358125877644246E-14,0.7564362548212165,0.766069137174763
5464740,145923.0,165600.0,PARKED_OPEN,0.3837758466666764,0.38377584668709175,2.2200456189441157E-13,0.5916541271943228,0.5990344319383053
2070560,146449.0,165600.0,PARKED_OPEN,0.3590336833333656,0.35903368332402574,1.932118682330181E-11,0.6410263369697943,0.645813452747448
7467082,149215.0,165600.0,PARKED_OPEN,0.24585648533334312,0.24585648535244994,0.0,0.5350067685192487,0.5408604943609736
1896799,133600.0,165600.0,PARKED_OPEN,1.089417812000152,0.32666673976586097,0.7627510722340483,0.4999252502203589,1.0
4923864,164661.0,165600.0,PARKED_OPEN,0.001020543999999993,0.001020544001882275,0.0,0.439053355447474,0.4390669627008324
7495556,146282.0,165600.0,PARKED_OPEN,0.3668890850000166,0.3668890850204726,1.74451078767864E-13,0.9143458143293652,0.9251366697711438
4706024,152943.0,165600.0,PARKED_OPEN,0.12843172800001,0.1284317280014356,7.677078528445235E-12,0.6632587003015958,0.664971123341615
4600925,142537.0,165600.0,PARKED_OPEN,0.5540305122221749,0.5540305122122996,1.9936179956264117E-11,0.8865446579750142,0.8997358606467356
4638257,153751.0,165600.0,PARKED_OPEN,0.10763542400001319,0.1076354240010182,2.4795543396294306E-12,0.4006761378673937,0.40323888605789415
7425130,143686.0,165600.0,PARKED_OPEN,0.4913519238888972,0.4913519239089969,5.39044917344553E-13,0.667119882071707,0.6765689575314954
1942554,139468.0,165600.0,PARKED_OPEN,0.7265144277776783,0.7265144277983118,1.1920917586394352E-12,0.6064183945864392,0.6237163571530656
2026750,131530.0,165600.0,PARKED_OPEN,1.2167173524443071,0.6169734746544933,0.5997438777912929,0.5674832870248919,1.0
2002326,159157.0,165600.0,PARKED_OPEN,0.021711509333339696,0.02171150933690576,1.835601927741632E-12,0.2699754560325336,0.5688720263606609
7295598,156334.0,165600.0,PARKED_OPEN,0.05754984611110968,0.05754984612522854,0.0,0.6891897576868765,0.6902964854969771
2330722,162950.0,165600.0,PARKED_OPEN,0.002882112000000118,0.00288211199435095,5.64905028384762E-12,0.8618273980714182,0.9305695299350466
2316319,154015.0,165600.0,PARKED_OPEN,0.10084059200001523,0.10084059201578299,0.0,0.2735790331710859,0.7087180616500219
4643709,165054.0,165600.0,PARKED_OPEN,5.929599999999965E-4,5.929600010936459E-4,0.0,0.9408199819224434,0.9408374219224755
4765466,150754.0,165600.0,PARKED_OPEN,0.18958859333330197,0.18958859335099243,0.0,0.5404616732325405,0.5441076077200595
2059878,160629.0,165600.0,PARKED_OPEN,0.012494826666665581,0.012494826660967535,7.677078528445235E-12,0.8724056982204962,0.8726139453315124
4923723,136623.0,165600.0,PARKED_OPEN,0.8977958880001182,0.3504205435589618,0.5473753444451697,0.7152528548337324,1.0
4792716,141106.0,165600.0,PARKED_OPEN,0.6320923572219973,0.6320923572418177,1.0516280784461034E-12,0.7064502318576291,0.7215000498871963
2323174,155501.0,165600.0,PARKED_OPEN,0.07009214199999374,0.07009214199990034,7.677078528445235E-12,0.5562620796558421,0.5571966415491741
4653870,163058.0,165600.0,PARKED_OPEN,0.002764608000000092,0.0027646080050989985,0.0,0.584550996868278,0.5846041624068377
4695435,148030.0,165600.0,PARKED_OPEN,0.289181665333335,0.2891816653255539,1.7793035501275275E-11,0.6838693960920178,0.6886890905141103
9407968,137248.0,165600.0,PARKED_OPEN,0.8597020944445168,0.8597020944675513,1.1920917586394352E-12,0.5777415872583077,0.5942743198442221
2099138,151616.0,165600.0,PARKED_OPEN,0.16258605399997522,0.1625860540021211,7.677078528445235E-12,0.9194400368652209,0.9216078509185825
1988537,155892.0,165600.0,PARKED_OPEN,0.06420494188888395,0.06420494188846813,7.677078528445235E-12,0.697916304234299,0.6989863865991068
9430738,150023.0,165600.0,PARKED_OPEN,0.2163149279999981,0.20801519467678334,0.008299733333332525,0.27393975427406303,1.0
7300259,135367.0,165600.0,PARKED_OPEN,0.9774112160001108,0.9774112159763442,3.366938423867951E-11,0.6912131718011167,0.7075033587340558
7370761,135181.0,165600.0,PARKED_OPEN,0.9892013840001095,0.9892013839760092,3.4004441613117505E-11,0.9190190821538566,0.9322084339402035
2210317,154504.0,165600.0,PARKED_OPEN,0.08825471000000461,0.08825471001553038,0.0,0.6988541894584078,0.7005513954202449
9518143,162204.0,165600.0,PARKED_OPEN,0.0036937600000002996,0.0036937599927600886,7.239911556686549E-12,0.6925507578916215,0.6926123205581675
7325876,149084.0,165600.0,PARKED_OPEN,0.2506460200000089,0.25064601999558506,1.4428498218421737E-11,0.9432475360938143,0.9465894830270888
7615216,122326.0,165600.0,PARKED_OPEN,1.7237790002221614,1.7237790002491367,9.059903050001594E-12,0.5567576120293656,0.5899072081880029
1932457,155354.0,165600.0,PARKED_OPEN,0.07230548833332658,0.07230548834825555,0.0,0.5399188532575903,0.5411239447300612
2325330,148437.0,165600.0,PARKED_OPEN,0.27430120266667113,0.2708576826801689,0.0034435200000002436,0.27555469372507646,1.0
2322184,145839.0,165600.0,PARKED_OPEN,0.3877270666666779,0.38772706668708057,2.33131282180289E-13,0.5723918873385925,0.5798481770825747
2071723,141608.0,165600.0,PARKED_OPEN,0.6047079783330115,0.6047079783530285,9.518929052395227E-13,0.529879838868988,0.5399583051748719
4804303,130350.0,165600.0,PARKED_OPEN,1.288748223555477,1.2887482235716035,8.77142937838471E-12,0.6281902057501991,0.6588746872638087
2002815,157518.0,165600.0,PARKED_OPEN,0.039722621222231136,0.039722621220466166,7.677078528445235E-12,0.6502832463246124,0.6509452900116203
4659494,120747.0,165600.0,PARKED_OPEN,1.7882151831110449,1.7882151830586792,6.244558138727523E-11,0.6752652684598174,0.7050688548441286
4766519,135564.0,165600.0,PARKED_OPEN,0.964923780000112,0.9649237800214026,3.416800669558345E-12,0.5730833999405527,0.596057775655348
4595504,138851.0,165600.0,PARKED_OPEN,0.7635309999999105,0.7635309999914467,2.0360948482789353E-11,0.6187205844710678,0.6314461011375919
4663510,146525.0,165600.0,PARKED_OPEN,0.3554587700000394,0.3554587700205048,1.4226306651229E-13,0.8701089051595001,0.8805635748659856
1933444,136996.0,165600.0,PARKED_OPEN,0.8748206944445422,0.8748206944678434,1.1920917586394352E-12,0.6368215212283703,0.6536449961219828
7424417,145896.0,165600.0,PARKED_OPEN,0.3850458816666769,0.38504588168708814,2.2558100770058647E-13,0.6436783713414688,0.6510830998354513
4600189,157137.0,165600.0,PARKED_OPEN,0.04545925355556141,0.04545925356901354,0.0,0.7133203351033202,0.714194551518109
3039759,128071.0,165600.0,PARKED_OPEN,1.4221397182218531,1.4221397182396716,9.059903050001594E-12,0.5985794307962615,0.6259282715316398
1866997,137464.0,165600.0,PARKED_OPEN,0.846743294444495,0.846743294467301,1.1920917586394352E-12,0.494441799936276,0.5085541881773977
2068775,149547.0,165600.0,PARKED_OPEN,0.23371812266667608,0.2337181226637297,1.2950527856029717E-11,0.4981038123649732,0.5012200540004896
2069504,143445.0,165600.0,PARKED_OPEN,0.5044986077777731,0.504498607797838,5.869257475094653E-13,0.5750022105555432,0.5834105206855071
1932344,130203.0,165600.0,PARKED_OPEN,1.297721560888811,1.2977215608601769,3.872560590423291E-11,0.5454442024459911,0.5627471565907936
2032126,155501.0,165600.0,PARKED_OPEN,0.07009214199999374,0.0700921420148015,0.0,0.5389782718631617,0.5401464742300751
5905123,148946.0,165600.0,PARKED_OPEN,0.25569148400000796,0.2556914839951446,1.4869016382590417E-11,0.6687455448278873,0.6721547646144892
4656083,138102.0,165600.0,PARKED_OPEN,0.808466838888875,0.8084668388716959,2.720655354140591E-11,0.7665938184334222,0.7800682657479504
7468691,143815.0,165600.0,PARKED_OPEN,0.48431490222223744,0.4843149022125536,1.9682272483439395E-11,0.7089664742321626,0.7170383892690385
2082748,129326.0,165600.0,PARKED_OPEN,1.3502333776665505,1.350233377682728,9.059903050001594E-12,0.7181327408473223,0.7502811546016729
2322703,161194.0,165600.0,PARKED_OPEN,0.008957173333332426,0.008957173326818479,7.677078528445235E-12,0.8717667413537554,0.8719389946869635
9672392,146357.0,165600.0,PARKED_OPEN,0.36336121000002364,0.3633612099906802,1.9333373231233963E-11,0.8863553103479748,0.8933430259247186
4729425,155651.0,165600.0,PARKED_OPEN,0.06783362533332758,0.06783362533311049,7.677078528445235E-12,0.7272533374944261,0.7285578302892936
9672036,156705.0,165600.0,PARKED_OPEN,0.05196378155555748,0.05196378155560543,7.090635029744558E-12,0.3520841305585213,0.5833880920903738
4743770,164457.0,165600.0,PARKED_OPEN,0.0012424959999999912,0.0012424959975646601,2.4353399109679056E-12,0.6916057971579139,0.6916223637712148
7300962,157096.0,165600.0,PARKED_OPEN,0.04607658144444992,0.04607658144303494,7.677078528445235E-12,0.662896640474516,0.6635109948937565
7379543,140181.0,165600.0,PARKED_OPEN,0.6837383888887933,0.2444293048048599,0.43930908408431224,0.8040007460714684,1.0
1873067,147188.0,165600.0,PARKED_OPEN,0.3242723550001001,0.32427235499079027,1.9223298176977247E-11,0.6092999842793202,0.6136236156791974
1933694,153967.0,165600.0,PARKED_OPEN,0.10207601600001485,0.10207601600090663,7.677078528445235E-12,0.43319002168394116,0.8119514738024748
7365027,145946.0,165600.0,PARKED_OPEN,0.38269396500000935,0.38269396502042813,2.189579599113737E-13,0.8825512223225944,0.8938069271761364
4704257,151003.0,165600.0,PARKED_OPEN,0.18048482133329244,0.1804848213507566,0.0,0.9467592181143105,0.9520675952128622
7358855,151968.0,165600.0,PARKED_OPEN,0.1535262779999989,0.1535262780168404,0.0,0.7104056258370985,0.7140610134089281
7407159,145660.0,165600.0,PARKED_OPEN,0.39614692833334775,0.39614692832392123,1.942569851741559E-11,0.6388078339916708,0.6440897930359898
9537952,146428.0,165600.0,PARKED_OPEN,0.36002148833336367,0.23161549831501313,0.12840599001875896,0.6015575778993354,1.0
4704065,155362.0,165600.0,PARKED_OPEN,0.07218503411110438,0.07218503412602677,0.0,0.8047838637919439,0.8069069530309447
4721760,149982.0,165600.0,PARKED_OPEN,0.2178139426666664,0.21781394268505688,0.0,0.6513444331403274,0.6555331628073477
1865752,144286.0,165600.0,PARKED_OPEN,0.46077759833336757,0.4591183983418925,0.0016592000048638133,0.31132789790204324,1.0
2032316,158931.0,165600.0,PARKED_OPEN,0.023126570666673948,0.023126570663419034,7.677078528445235E-12,0.6350577461081701,0.6353661003836824
2331646,145358.0,165600.0,PARKED_OPEN,0.4103525050000198,0.4103525050203502,2.9684500191251573E-13,0.70971458721437,0.721783778538498
9538939,162390.0,165600.0,PARKED_OPEN,0.0034913920000002544,0.0034913919931567378,6.843262499383545E-12,0.7225161991439433,0.8057849732594076
4804925,147041.0,165600.0,PARKED_OPEN,0.3311869900000869,0.24113061999314775,0.09005637000922602,0.4887073281005472,1.0
2207532,142294.0,165600.0,PARKED_OPEN,0.5672862972221621,0.5672862972420537,8.156014135667849E-13,0.8450389173413995,0.861723808436754
9451902,145027.0,165600.0,PARKED_OPEN,0.42592219333335896,0.42592219335363973,3.406895782771042E-13,0.5690712971690399,0.5772621085796869
4765734,151600.0,165600.0,PARKED_OPEN,0.16299786199997415,0.1629978620170305,0.0,0.577952447646561,0.5806690786801781
4646269,148323.0,165600.0,PARKED_OPEN,0.2784691946666703,0.27846919467172687,7.677078528445235E-12,0.3789277043110637,0.9435688575555925
1933117,128866.0,165600.0,PARKED_OPEN,1.376589486555347,1.3765894865274222,3.8957614023615864E-11,0.7123356498226993,0.7388085245636112
2044994,140825.0,165600.0,PARKED_OPEN,0.6474210633331728,0.647421063352873,1.1074559343645282E-12,0.5561253789760917,0.5669157300319729
3256128,150297.0,165600.0,PARKED_OPEN,0.2062971226666537,0.20629712266985742,7.677078528445235E-12,0.5390773610820443,0.9990452952404828
7376589,126257.0,165600.0,PARKED_OPEN,1.5260744606662942,0.6841307217713859,0.8419437388990195,0.5132218580294103,1.0
1853554,153032.0,165600.0,PARKED_OPEN,0.12614104600001005,0.12614104600138962,7.677078528445235E-12,0.7569549930050926,0.7590573437717825
5903381,155505.0,165600.0,PARKED_OPEN,0.07003191488888265,0.07003191488944822,7.335875038292114E-12,0.46693176358592237,0.8457625055389246
9570639,136127.0,165600.0,PARKED_OPEN,0.929236336000116,0.9292363359777133,3.230033260119095E-11,0.7149690738668885,0.7273588916799246
10006014,150198.0,165600.0,PARKED_OPEN,0.2099166946666577,0.16742362633822278,0.04249306833334097,0.7249077408412015,1.0
1840473,141810.0,165600.0,PARKED_OPEN,0.5936887661107925,0.33445083277287585,0.2592379333382426,0.4564916457115203,1.0
2094407,151912.0,165600.0,PARKED_OPEN,0.15496760599999515,0.15496760600196818,7.677078528445235E-12,0.7056840770102555,0.7077503117569484
4610082,160282.0,165600.0,PARKED_OPEN,0.014667509333332402,0.014667509343036346,0.0,0.7252911935936922,0.725722590927311
5934086,158413.0,165600.0,PARKED_OPEN,0.02636994133334097,0.02636994134573473,0.0,0.48962176429702287,0.489973363514966
7302703,164433.0,165600.0,PARKED_OPEN,0.001268607999999991,0.0012686080023398003,0.0,0.6113348611042619,0.6113560045709675
1937617,139398.0,165600.0,PARKED_OPEN,0.7307140388887889,0.7307140388755583,2.3344166011598747E-11,0.9026444631678662,0.9166966562231654
1933378,151416.0,165600.0,PARKED_OPEN,0.1677336539999618,0.16773365401712556,0.0,0.5076599874831974,0.5104555483834828
5591811,149866.0,165600.0,PARKED_OPEN,0.22205505733333777,0.14440441288665765,0.07765064444869281,0.8616264516012533,1.0
2326399,139223.0,165600.0,PARKED_OPEN,0.7412130666665656,0.7412130666874845,1.1920917586394352E-12,0.7886121885508638,0.8062601187100896
7363045,157726.0,165600.0,PARKED_OPEN,0.03659081144445322,0.03659081144251757,7.677078528445235E-12,0.6528261174906477,0.653435964348023
5914140,149836.0,165600.0,PARKED_OPEN,0.22315189733333898,0.1489643117812814,0.07418758555554837,0.7663479151770439,1.0
9504313,131877.0,165600.0,PARKED_OPEN,1.1955353928887196,0.9063171662120977,0.2892182266796382,0.4322786780746941,1.0
1993118,151170.0,165600.0,PARKED_OPEN,0.17437907866661942,0.1743790786839318,0.0,0.49410086724320446,0.49700718522127
7372284,146434.0,165600.0,PARKED_OPEN,0.35973925833336423,0.35973925832402376,1.9323173737638577E-11,0.6973920890679483,0.7033877433733486
1968395,141671.0,165600.0,PARKED_OPEN,0.6012712933330118,0.6012712933232387,2.010823306382766E-11,0.7163162832192018,0.7263374714412558
9535294,142700.0,165600.0,PARKED_OPEN,0.5451387716666276,0.5451387716865788,7.349391021686339E-13,0.6929178204714647,0.7058973150354309
7422630,144311.0,165600.0,PARKED_OPEN,0.4596016400000343,0.45960164002021153,4.355316226186308E-13,0.6823800739124046,0.6933229701033621
7515264,143051.0,165600.0,PARKED_OPEN,0.5259915266666434,0.5259915266568462,1.983406067533148E-11,0.6580297103690831,0.6650429307245077
2947304,127732.0,165600.0,PARKED_OPEN,1.44156302455512,1.4415630245220743,4.3795587482501714E-11,0.5931434879442885,0.9736514082111102
2045831,151604.0,165600.0,PARKED_OPEN,0.1628949099999744,0.16289491001702844,0.0,0.5323542319521426,0.535486826375547
4740650,152038.0,165600.0,PARKED_OPEN,0.1517246180000036,0.1517246180019031,7.677078528445235E-12,0.579360801871399,0.5813837967780912
4586987,156473.0,165600.0,PARKED_OPEN,0.05545695399999982,0.05545695400216513,6.099012386487049E-12,0.4816289883429758,0.8240950408772054
2016161,153972.0,165600.0,PARKED_OPEN,0.1019473260000149,0.07790033933727278,0.02404698666667405,0.8042605973141372,1.0
7411398,141555.0,165600.0,PARKED_OPEN,0.6075991577774557,0.60759915776766,2.0131279438512845E-11,0.7200605907296398,0.7281619128332086
2334655,154694.0,165600.0,PARKED_OPEN,0.0833644899999993,0.08336449000053107,7.677078528445235E-12,0.7529356323136455,0.7545387955828864
4602304,154967.0,165600.0,PARKED_OPEN,0.07813246133332706,0.0781324613336722,7.677078528445235E-12,0.9135782193832876,0.9150807667166275
4760278,140897.0,165600.0,PARKED_OPEN,0.6434934233331564,0.11630178444402085,0.5271916388892882,0.9514177630142716,1.0
5411211,148630.0,165600.0,PARKED_OPEN,0.26724486533333913,0.14089791533670906,0.12634695000001003,0.8220994230589644,1.0
1996657,162643.0,165600.0,PARKED_OPEN,0.003216128000000193,0.003216128005931775,0.0,0.7370868771186485,0.906462514870457
2325706,162829.0,165600.0,PARKED_OPEN,0.0030137600000001478,0.0030137599998257226,1.742775750873054E-13,0.31407613184437716,0.3141478880348492
1877251,134767.0,165600.0,PARKED_OPEN,1.0154440160001068,1.015444016019967,4.852503505187795E-12,0.9383523615274794,0.9682183619986549
9542839,152173.0,165600.0,PARKED_OPEN,0.14824998800000933,0.14824998801673453,0.0,0.8981139103485465,0.9024742041137446
7365302,124108.0,165600.0,PARKED_OPEN,1.6353769642221605,1.635376964178251,5.398491302186257E-11,0.8627595529449981,0.8900158356813023
4657795,130507.0,165600.0,PARKED_OPEN,1.2791644551110322,1.2791644550825159,3.8608833605735523E-11,0.6150322495839872,0.632087775651754
5412441,117662.0,165600.0,PARKED_OPEN,1.9017937016667983,1.9017937016973272,9.775260139122111E-12,0.8287653980448991,0.88470050691835
4608389,150538.0,165600.0,PARKED_OPEN,0.1974858413333106,0.19748584133355981,9.787096691601012E-12,0.6246665693766303,0.6272997139277445
4771589,148359.0,165600.0,PARKED_OPEN,0.2771529866666706,0.27715298668659394,0.0,0.5563717695209014,0.5617016346494897
2040335,144641.0,165600.0,PARKED_OPEN,0.4440789900000324,0.44407899002025525,3.9181950720982664E-13,0.630375127264938,0.6409484365511346
4739613,150821.0,165600.0,PARKED_OPEN,0.18713898399996606,0.18713898400112985,8.883715238994228E-12,0.6103902560914285,0.6128854425447768
7295917,161488.0,165600.0,PARKED_OPEN,0.007116341333333039,0.007116341326394015,7.677078528445235E-12,0.91640643279496,0.9165758694932076
9537670,143448.0,165600.0,PARKED_OPEN,0.5043349561111067,0.5043349561013696,1.975518644472787E-11,0.7311213451239451,0.7378458112052967
4595014,131532.0,165600.0,PARKED_OPEN,1.2165952662220845,1.2165952662387243,8.317400244095553E-12,0.6810675913896675,0.7044636542019507
7375400,143886.0,165600.0,PARKED_OPEN,0.4804418127777967,0.4804418127979255,4.99309788576991E-13,0.5284673532751719,0.5364747168218039
3127907,147258.0,165600.0,PARKED_OPEN,0.32097967166677294,0.3209796716574662,1.921402591007235E-11,0.7471106391985877,0.7532833251920005
4680502,133343.0,165600.0,PARKED_OPEN,1.105708528000174,1.046427152432733,0.05928137557446253,0.5095438304392373,1.0
7494705,143529.0,165600.0,PARKED_OPEN,0.49991636111111104,0.4999163611311879,5.702369934270893E-13,0.684084966434765,0.6936987426103648
7308741,136434.0,165600.0,PARKED_OPEN,0.9097762200001173,0.9097762199782663,3.174730779499492E-11,0.7957121627759584,0.8132078593140019
1916504,116843.0,165600.0,PARKED_OPEN,1.9263450466668584,1.926345046696812,1.0290543741575676E-11,0.7173482674411613,0.7632136256958473
7411363,150270.0,165600.0,PARKED_OPEN,0.20728427866665478,0.20728427868478413,0.0,0.9607236979750754,0.9668202944069808
7491678,136529.0,165600.0,PARKED_OPEN,0.9037543600001176,0.9037543600231409,1.6784653666945816E-12,0.739923466603482,0.7614414275564139
2945030,144110.0,165600.0,PARKED_OPEN,0.4690563450000297,0.46905634499038257,1.9631012998881184E-11,0.6654730792411634,0.6732906849910031
9455793,142172.0,165600.0,PARKED_OPEN,0.5739414649999334,0.5739414649900049,2.0008696566264916E-11,0.9778117417665712,0.9873774328497379
4769250,148625.0,165600.0,PARKED_OPEN,0.2674276720000057,0.2674276720196754,0.0,0.9101416445938705,0.9180071643591551
1993456,138455.0,165600.0,PARKED_OPEN,0.7872887999999505,0.47341191666768245,0.31387688333462466,0.5463898549192976,1.0
2039683,139124.0,165600.0,PARKED_OPEN,0.7471525166665651,0.7471525166525195,2.4160751029474643E-11,0.7770202275693662,0.7869822611247331
9666429,153267.0,165600.0,PARKED_OPEN,0.12009261600001024,0.05027149599960281,0.0698211200016626,0.9523183832264193,1.0
7457316,150347.0,165600.0,PARKED_OPEN,0.20446905599998502,0.20446905601804455,0.0,0.8773913234204317,0.8834051191856683
2945180,150150.0,165600.0,PARKED_OPEN,0.2116716386666596,0.21167163866565458,1.1025655008249183E-11,0.9346744660220055,0.9374967545375477
9553937,131759.0,165600.0,PARKED_OPEN,1.2027384799998413,1.2027384799718857,3.8127916113239734E-11,0.632292417682913,0.6523380590157778
2037147,128360.0,165600.0,PARKED_OPEN,1.4055812063330213,1.4055812063006312,4.271576393932719E-11,0.7151975508721163,0.7386239043104602
7353753,135867.0,165600.0,PARKED_OPEN,0.9457172160001142,0.9457172159772449,3.2768692371910725E-11,0.5495677384062108,0.5621773012859074
7420275,130017.0,165600.0,PARKED_OPEN,1.3090755795554785,1.3090755795714757,8.899341139567696E-12,0.6845640903523709,0.715732556532644
9545089,160367.0,165600.0,PARKED_OPEN,0.01413529599999901,0.014135296008489612,3.2982242418692446E-13,0.5180722409985693,0.8178752399007798
9411662,131384.0,165600.0,PARKED_OPEN,1.2256296466665426,1.2256296466384082,3.82719608893467E-11,0.6398349960080897,0.6602621567853965
7351598,143784.0,165600.0,PARKED_OPEN,0.486005969444458,0.4860059694645719,5.195747042484477E-13,0.5308964323218526,0.5389965318129288
2333631,163156.0,165600.0,PARKED_OPEN,0.002657984000000068,0.0026579839947902494,5.2097507902754754E-12,0.8944215209539761,0.8944569607405733
9412406,119022.0,165600.0,PARKED_OPEN,1.85860936644445,1.858609366452044,2.336390700463653E-11,0.849364886262713,0.8936174902258569
2082164,125754.0,165600.0,PARKED_OPEN,1.5531029344441494,1.5531029344040486,5.0409380531530385E-11,0.7435759299730628,0.7694609788797969
2075756,148171.0,165600.0,PARKED_OPEN,0.28402651733333595,0.284026517326004,1.7342940855276842E-11,0.7635590740568384,0.7682928493456052
1938243,188802.0,189987.0,DRIVING,2.350897777777759E-4,2.3508977784050835E-4,0.0,0.6132429892732593,0.5614978223525459
1983960,190696.0,191140.0,DRIVING,0.0011013867777777857,0.0011013867774274614,3.557734847466539E-13,0.6546869706124895,0.6331969942798068
4659494,187199.0,191506.0,PARKED_OPEN,0.0029593308888889343,0.0029593308883408705,7.387531771504048E-13,0.7050688548441286,0.705118230012638
