location_key,HexID
325448.086|6402911.771,374
325056.925|6388635.901,11
314879.723|6402314.548,
320653.249|6404895.065,445
321437.138|6409731.068,549
317184.868|6398231.781,226
318917.174|6397302.476,211
319525.089|6402558.946,367
315075.129|6394942.174,154
321089.156|6407041.264,497
319142.223|6403607.203,392
318653.274|6398831.774,247
316462.67|6399834.852,268
313599.238|6403529.99,387
318775.446|6399548.676,247
319983.233|6393286.149,91
318680.404|6406139.389,462
315635.832|6397145.197,191
315862.861|6409909.007,559
317744.4|6392915.813,89
319285.042|6400385.642,292
320467.33|6399424.898,249
321232.764|6399056.639,250
318588.96|6399485.736,270
322395.506|6402400.436,345
320421.013|6395688.138,177
329056.789|6403081.11,378
315771.603|6398472.429,224
314463.416|6400272.357,286
313912.844|6395253.944,153
319760.031|6399133.321,248
321965.853|6395713.342,160
321717.163|6396096.64,178
318534.163|6399522.435,270
321375.105|6404503.737,421
321518.602|6394931.496,142
321237.016|6401483.667,319
312432.442|6393858.397,107
320431.86|6404542.303,420
318499.609|6401815.245,341
323996.267|6401606.355,347
324279.086|6401512.355,323
317545.484|6403753.9,391
316540.605|6401266.589,314
319514.469|6399397.942,248
319619.201|6399464.151,248
324029.746|6407090.394,501
320029.708|6399908.892,272
320725.267|6399830.252,273
319750.324|6400312.642,292
320215.349|6400248.99,272
322664.904|6394219.487,119
324183.731|6407978.645,515
321047.111|6405231.658,446
321910.195|6396310.765,179
321783.144|6400050.412,274
321199.204|6396830.096,197
329377.341|6394251.614,150
319271.948|6394081.239,115
320241.509|6398879.847,249
324967.566|6405511.122,450
318494.84|6394190.056,114
312716.899|6394228.172,132
321927.187|6392210.871,75
316527.636|6409199.041,526
321566.109|6397354.026,214
327776.193|6394112.656,125
315671.639|6394643.472,135
319878.235|6399250.89,248
319313.752|6398985.605,248
328464.186|6392976.666,100
318204.277|6400240.642,290
320576.899|6401443.903,319
317296.98|6400284.118,289
324864.04|6409683.754,553
310391.749|6399880.255,261
319513.032|6399352.565,248
317221.422|6393241.083,88
313159.0|6396029.966,170
316906.056|6399311.97,245
322234.372|6402314.514,345
327368.818|6404134.182,428
323593.958|6404285.189,424
321525.338|6407000.498,483
316208.795|6399649.19,268
315096.817|6397400.558,207
315107.456|6394517.788,135
319867.782|6401196.817,318
318756.32|6397568.942,211
318512.248|6399448.962,270
323433.773|6407920.684,514
324885.626|6388707.26,11
328046.638|6403026.827,377
317542.475|6393564.068,113
307636.957|6401076.23,306
314852.123|6396728.608,190
311943.162|6400614.671,284
313020.218|6402866.198,361
324718.292|6406010.254,469
325111.945|6402328.396,348
317786.724|6402232.51,340
316806.622|6400932.68,314
316170.135|6394250.295,136
319369.177|6399835.54,271
310636.372|6399829.273,261
321304.724|6406315.226,483
319587.219|6397489.617,212
319984.782|6401261.683,318
321368.494|6403176.249,395
307175.57|6402289.839,331
318361.452|6402862.229,366
318074.398|6400400.123,290
315975.765|6400753.447,288
318718.026|6399862.945,270
320191.225|6397544.364,213
318738.339|6399579.873,270
319660.494|6398036.444,212
312235.931|6399615.671,263
316100.939|6399577.104,267
318869.215|6401199.359,317
316813.969|6407074.865,494
317680.746|6400156.265,269
319308.294|6401815.055,342
314292.372|6400677.047,286
312967.753|6402841.245,361
321324.932|6397193.614,214
320884.254|6394825.089,141
321657.733|6407264.564,498
313575.316|6396587.857,188
315212.763|6405917.053,458
327882.698|6395398.147,165
325615.783|6404459.837,426
320411.445|6398198.78,229
323013.648|6399643.907,275
307551.95|6402473.086,331
318886.725|6397681.482,211
314762.877|6395166.134,154
321683.491|6394796.059,142
320809.983|6409046.629,530
321299.517|6408829.056,530
305232.332|6401530.449,303
328328.329|6393351.394,100
319637.441|6396837.385,195
304801.077|6401774.833,
313625.986|6394398.959,133
327717.281|6402311.406,351
320834.206|6410173.156,563
321984.581|6405757.276,466
328770.467|6403199.437,378
325433.866|6405771.093,470
328132.233|6403444.294,403
319773.858|6399714.302,272
320747.969|6392667.764,74
322301.951|6396551.626,179
316832.794|6395875.488,175
308841.574|6403709.432,381
315541.252|6401523.331,313
320746.182|6401777.581,343
327915.144|6394439.109,149
308947.671|6388823.429,5
312900.212|6403287.102,386
318861.065|6397653.564,211
311805.299|6402938.757,359
314734.526|6397137.485,190
328800.599|6403570.726,404
333003.956|6410680.044,
324738.426|6388914.868,11
312015.286|6396144.436,169
323490.325|6403989.922,424
321630.047|6396604.752,198
318756.113|6403699.821,392
318902.999|6397400.043,211
321790.895|6395039.224,160
320997.649|6400434.587,294
316076.43|6393316.819,87
324642.522|6404837.954,450
324712.818|6400861.297,298
319966.388|6401995.108,342
324612.906|6408365.691,516
315523.967|6394234.585,135
304089.592|6401206.871,
331655.212|6405608.032,
315134.192|6406050.697,458
318641.536|6399108.344,247
329139.388|6407078.15,
315443.7|6388452.295,
317638.998|6392962.387,89
318020.548|6391242.444,57
313920.278|6389974.3,25
323702.478|6407149.941,500
315805.612|6400721.701,288
320511.575|6397589.011,213
325320.96|6405141.751,451
313731.936|6395658.018,171
320554.457|6394925.435,141
326967.876|6404130.554,428
324690.361|6400806.125,298
307197.917|6399721.66,258
328124.572|6403095.385,377
321989.852|6393940.623,118
315209.219|6399716.454,266
323576.082|6393433.394,120
320983.605|6410181.066,563
317043.814|6402382.44,339
320388.427|6403853.286,394
313476.672|6395321.273,152
320574.944|6400508.406,293
325047.032|6401124.068,324
308117.288|6403300.944,381
316474.196|6402914.853,364
316631.765|6388450.096,
321507.326|6393608.489,118
320387.956|6398631.731,229
314748.552|6391790.107,53
323560.89|6408002.417,514
310129.655|6403571.651,383
321315.439|6393325.917,93
331486.822|6410212.183,570
323906.363|6395355.88,
327939.102|6408242.458,520
313830.921|6395313.764,153
313164.231|6395239.277,152
319667.958|6403106.913,393
319106.155|6405619.915,463
316694.406|6398773.007,225
316790.959|6397691.593,209
321527.344|6399159.371,250
309789.006|6404784.617,409
323887.632|6400618.45,297
322406.997|6392154.148,76
322098.499|6400708.284,295
319572.853|6398496.153,228
317898.813|6391158.493,57
307300.93|6401306.523,305
317126.004|6393143.202,88
320775.767|6396378.966,177
323416.11|6394520.697,144
323106.037|6401155.461,321
328903.121|6393243.232,101
324679.195|6411777.275,586
314758.827|6396925.375,190
326796.814|6401538.743,326
308038.553|6394141.511,105
318288.24|6401327.392,316
310623.364|6405410.815,454
313751.477|6391468.077,52
327174.474|6392923.233,99
312636.854|6407578.807,492
304287.594|6400487.902,
316881.241|6396242.453,175
329680.35|6393994.613,127
328331.72|6402320.918,352
328059.334|6394000.655,125
313024.153|6393969.943,108
312178.622|6395149.141,151
316765.95|6392492.727,70
305861.256|6402830.887,354
322215.468|6392010.181,60
324885.625|6403382.47,399
316939.485|6406292.148,479
323437.446|6394018.646,120
321391.142|6400445.394,294
308170.301|6390756.763,37
315752.381|6400350.758,287
317050.403|6405066.657,441
324565.56|6410129.624,567
317505.699|6401924.466,339
321711.809|6395313.017,160
312977.838|6395454.181,152
317412.518|6389475.231,17
313758.994|6395312.842,153
323822.062|6407084.249,500
328115.808|6394766.635,149
316493.679|6395688.952,156
318329.746|6399032.705,246
322451.189|6391288.826,60
325760.509|6401787.991,349
322717.024|6401635.008,321
331274.997|6410161.996,570
328372.236|6408681.69,
316168.813|6404075.951,415
322729.587|6395001.208,161
316977.55|6391869.182,56
316328.827|6403324.768,389
322877.309|6400797.602,296
317016.585|6387418.274,
323957.616|6412505.016,
319705.92|6405707.57,464
313882.188|6396713.15,189
322482.758|6393557.344,119
331267.069|6391981.077,81
318407.135|6399334.523,247
310306.004|6404630.834,410
329096.651|6402698.317,378
316375.57|6397977.422,208
316412.783|6403168.314,364
323368.989|6400980.618,322
326303.484|6400438.826,300
329165.416|6393232.737,101
318113.328|6390912.723,44
307166.293|6400285.386,258
328831.946|6393326.619,101
316988.117|6387077.246,
316281.462|6395708.6,174
321991.733|6401547.069,320
321960.434|6391582.749,60
320870.888|6397037.771,197
315459.794|6402425.159,337
307397.342|6400692.143,280
306874.463|6399996.606,258
330040.328|6399342.705,254
325758.807|6410415.252,569
323474.257|6401597.758,322
308702.951|6404025.993,408
315019.195|6401310.469,312
325993.959|6401036.651,325
315459.961|6393930.441,111
315384.174|6402228.436,337
319456.202|6399379.138,248
314557.831|6392911.262,85
329677.247|6393552.055,127
321399.717|6400541.289,294
322522.087|6400010.98,275
315024.553|6393386.607,86
315916.236|6396331.332,174
320972.854|6409568.996,549
326531.168|6389364.699,22
321532.856|6409486.931,549
329009.609|6394366.291,150
322888.548|6399913.987,275
317496.939|6390971.644,43
319493.157|6394144.36,115
314020.731|6393183.89,84
315444.041|6400667.49,287
317240.994|6398878.168,245
320729.936|6411448.618,574
315274.502|6398699.68,243
314846.713|6391587.248,53
313159.405|6396420.21,188
315646.047|6396680.288,191
316167.214|6397833.6,208
332067.612|6398402.09,
320763.736|6397163.423,197
324335.255|6403105.225,373
317313.289|6402226.761,339
307609.813|6401198.222,306
321252.794|6400601.995,294
326299.893|6393910.574,123
320894.436|6396965.712,197
309542.6|6403820.559,382
317435.124|6392009.415,71
327448.399|6395102.548,164
321862.691|6402555.382,370
316319.983|6395682.82,174
320674.348|6393886.973,117
326004.494|6402678.181,375
320269.809|6400315.934,293
304226.232|6400941.427,
317317.093|6392973.048,88
315554.203|6393294.343,86
321546.058|6400539.096,294
326617.363|6388083.097,
332153.711|6399272.233,255
313174.785|6395220.058,152
326392.297|6410479.778,569
317769.137|6401792.671,340
316331.481|6398398.038,225
308236.751|6403562.421,381
312731.016|6394398.111,132
321047.621|6399577.398,273
325711.187|6401819.122,349
325914.856|6404886.347,451
323744.754|6401822.726,347
316505.1|6401612.683,314
324571.584|6400902.944,298
313073.297|6411402.421,
317298.689|6398703.261,226
315985.681|6394049.605,111
317016.61|6394556.42,137
317108.105|6396404.451,175
321957.351|6400590.024,295
322556.454|6395246.565,161
315816.955|6395030.012,155
320489.721|6398336.022,229
310552.433|6409083.533,522
320590.399|6400459.405,293
316527.393|6388853.145,
316600.962|6393982.621,112
328476.656|6403255.735,403
314221.481|6392403.805,67
308878.634|6403599.251,382
317143.754|6400228.572,289
317173.084|6398794.507,245
327244.382|6403955.759,428
322268.853|6399520.029,251
324166.447|6388877.944,10
323626.607|6392717.125,77
317504.435|6398745.578,226
320999.533|6409467.028,549
325772.146|6389353.413,22
305821.3|6400921.958,278
330857.699|6404750.429,452
320820.64|6397726.086,213
323825.228|6388740.478,10
317127.235|6398336.807,226
325634.418|6405947.681,470
317481.638|6398961.065,245
321372.321|6400482.535,294
319636.091|6406348.794,482
315930.579|6402852.291,363
323140.22|6393984.446,120
314864.524|6402676.283,362
321916.214|6398248.005,231
322596.66|6400383.338,295
320548.628|6404294.381,421
327974.225|6398370.278,232
309928.848|6403857.881,383
324044.467|6388431.536,10
320140.279|6403977.649,420
311002.019|6411713.742,
318971.744|6394258.692,139
316190.706|6387431.275,
311816.57|6404192.939,411
323463.523|6405480.228,468
323694.811|6393310.544,96
313271.525|6396486.216,188
325785.797|6401759.727,349
320119.761|6398213.524,229
319343.846|6398648.712,228
317980.844|6391821.103,57
319180.982|6396368.292,195
318479.323|6392175.972,72
313129.693|6396522.112,188
314283.227|6392020.32,67
314680.056|6396836.503,190
321908.954|6399656.999,274
316338.068|6398012.492,225
321461.751|6409505.228,549
323938.283|6411832.922,585
322536.308|6406745.811,484
304290.152|6400856.51,
325598.555|6403716.808,400
318716.264|6393922.142,114
313922.942|6395617.128,153
314537.295|6401059.409,312
323677.387|6408140.523,515
321991.124|6399548.07,274
322277.902|6400304.513,295
321795.224|6398941.146,250
325520.691|6401825.194,349
325294.008|6402030.92,348
315054.749|6396133.977,173
330830.745|6403903.88,406
316905.832|6397828.453,209
332026.126|6392198.025,
313414.989|6395682.799,152
316704.802|6397977.86,225
308546.175|6388616.532,
315056.895|6403663.296,388
305207.32|6403369.861,
319324.978|6394136.62,115
318556.555|6398689.61,227
324301.866|6395230.958,162
331890.422|6404005.338,
321395.256|6393813.736,117
323170.046|6410707.571,577
320538.702|6404120.376,420
321409.32|6398551.694,231
319727.016|6406455.425,482
325676.598|6411063.082,580
323239.674|6395010.352,144
324694.462|6411759.237,586
322955.594|6389425.9,18
316962.463|6386757.484,
316640.947|6394233.893,112
314719.628|6392802.338,85
321289.054|6400350.535,294
323033.716|6400715.255,296
322311.623|6402703.899,371
319780.982|6394552.722,140
317064.969|6391986.542,56
320540.69|6404296.051,421
310551.817|6404688.333,410
314172.194|6393874.867,109
307958.592|6401281.005,306
322004.502|6399653.357,274
309078.848|6404284.471,408
331743.126|6388167.666,
315390.32|6403492.659,388
311184.056|6407095.786,491
319501.139|6398812.22,248
320899.695|6400363.817,293
316097.371|6401829.879,338
313100.366|6395151.065,152
315157.128|6392826.205,86
328453.956|6394213.501,149
309967.317|6403041.896,358
318103.591|6401124.629,316
317080.519|6400182.517,289
315340.189|6400267.99,287
323498.122|6401432.079,322
314020.001|6393051.88,84
322860.381|6406540.218,485
319349.415|6405102.603,444
326741.047|6401201.721,326
314825.863|6397392.557,206
314801.846|6390422.773,40
322502.83|6406994.025,499
323196.561|6389668.684,31
307209.682|6398793.298,237
304909.794|6403155.462,
307089.041|6400258.886,258
318089.29|6391193.229,57
312595.898|6412690.269,
321853.132|6403158.385,370
322350.821|6400941.268,295
307973.962|6390814.422,37
317187.983|6390683.62,43
330495.243|6404808.677,432
327837.976|6408290.224,519
315613.803|6394648.432,135
313267.634|6395220.105,152
314279.122|6391496.305,53
316972.272|6386940.803,
313692.533|6396174.97,171
318606.404|6391930.269,58
327903.856|6403007.311,377
331776.287|6403980.968,
321696.645|6393324.526,93
322187.295|6390857.029,45
316670.298|6404668.99,416
316506.897|6412689.259,
314423.821|6394941.106,134
319067.114|6399053.434,247
330568.027|6411594.373,
317089.282|6400884.719,289
312277.151|6393930.629,107
314686.551|6396974.735,190
319706.232|6405673.775,464
322864.917|6393974.947,119
310631.204|6404841.485,436
318683.499|6398839.285,247
328863.58|6393705.681,126
321902.925|6391644.045,60
323427.725|6404284.321,424
322430.477|6392802.835,94
322405.591|6400961.575,295
316506.096|6400149.964,268
312652.382|6396124.344,170
314461.184|6391305.578,53
317447.82|6405577.384,461
320287.873|6399597.562,272
321351.344|6400781.199,294
328620.428|6403193.937,378
313560.166|6396770.918,188
320882.701|6398970.791,249
324025.632|6411938.911,586
313970.049|6393028.134,84
319097.007|6399187.022,247
307397.43|6403372.198,380
329502.767|6393915.775,127
317508.005|6388415.653,7
320674.437|6399521.756,273
317875.256|6403026.9,365
318386.41|6399259.458,247
316400.001|6403183.341,364
312869.034|6394537.539,132
316850.633|6402622.032,364
329174.119|6402619.336,378
320658.859|6404452.838,421
323174.114|6408342.489,514
307541.236|6401561.822,305
330285.567|6396341.692,185
325391.301|6410461.7,568
321828.072|6395743.895,160
317545.637|6393976.349,113
319304.081|6399897.961,271
316044.794|6396293.216,174
318851.614|6399316.493,247
316353.191|6393639.332,112
315881.823|6398503.581,224
315900.095|6399442.26,267
325401.938|6401770.385,324
321574.0|6394642.022,142
316088.187|6402062.246,338
328281.728|6395202.0,165
321988.054|6392505.012,75
323931.086|6407713.654,515
319174.009|6399226.734,247
321389.991|6399592.985,273
333003.087|6397627.316,
318474.676|6403086.791,366
329996.674|6399912.384,277
306787.804|6400185.009,279
324083.203|6388255.635,10
318178.325|6391965.807,72
320758.986|6400695.909,293
314360.671|6391042.322,39
316961.144|6405881.278,460
319575.373|6398960.739,248
320595.543|6397003.057,197
317913.508|6392917.114,89
312665.288|6393989.098,107
321467.334|6409372.034,549
315869.363|6394338.308,136
333233.499|6398105.043,
313013.392|6392944.481,83
323253.471|6410890.083,577
307225.441|6400201.832,258
321421.974|6400386.47,294
312670.213|6396080.474,170
324951.14|6388766.914,11
323086.317|6389890.201,31
317889.148|6394129.191,138
308396.199|6401325.207,306
315332.664|6400183.283,287
326518.642|6410596.832,569
318384.822|6399015.367,247
324297.463|6406380.274,486
316906.237|6388331.876,6
