HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct
22,722.6657509916421,2822.6098173515984,676.9206551526188,2734.494748858447,45.74509583902329,88.11506849315128,6.330048957799904,3.121758733760375
220,42.82191780821918,117.2865296803653,2.5205479452054793,23.46210045662101,40.301369863013704,93.82442922374429,94.11388355726169,79.99591213026677
221,0.0,0.0,39.63880135368608,130.5,-39.63880135368608,-130.5,,
222,102.61643835616438,123.93082191780822,40.83561643835616,66.0986301369863,61.78082191780822,57.832191780821915,60.205580029368576,46.66489811483428
223,470.1095890410959,867.8847031963471,390.43835616438355,647.0163242009132,79.67123287671234,220.8683789954339,16.947374555626787,25.449046190351556
224,3448.2866543492223,8566.02203196347,3321.119272975846,8309.340639269407,127.16738137337643,256.6813926940631,3.687842517761218,2.9965063332346764
225,17849.40561887525,33729.31038812785,16725.876878699746,32261.543721461185,1123.528740175505,1467.7666666666664,6.294488254485093,4.351605917158909
226,4802.302272875324,9574.64885844749,3697.189160893519,7160.076826484018,1105.113111981805,2414.572031963472,23.012152280038197,25.218387302351577
227,17808.41645891625,29447.201369863014,17629.472308112716,27758.81038812785,178.94415080353428,1688.3909817351632,1.0048290998604832,5.733621204027572
228,7687.419183915394,16442.898401826482,6983.581394408038,14768.29703196347,703.8377895073554,1674.6013698630122,9.155709772923732,10.184344201001673
229,8012.863883952888,17632.78778538813,7441.68859880882,16452.179680365298,571.1752851440679,1180.6081050228313,7.128228975509528,6.69552721550459
23,518.463610663355,1519.4828767123288,669.2324676054347,1429.2914383561642,-150.76885694207976,90.19143835616455,-29.079930363709924,5.935666649387307
230,11340.318457382778,21231.06289954338,11902.967986662765,21046.461986301372,-562.6495292799864,184.60091324200766,-4.961496728636312,0.8694850282129677
231,4217.773140915729,7658.5126712328765,4036.8686441023333,6521.755707762557,180.90449681339533,1136.7569634703195,4.28909973982429,14.843051285143632
232,559.3993267378893,1794.4083333333335,629.4243913558887,1628.181621004566,-70.02506461799942,166.22671232876746,-12.517902913174256,9.263594536477713
233,5092.093067650216,11309.735502283105,5160.36036271874,11361.97602739726,-68.26729506852462,-52.24052511415539,-1.3406529331174826,-0.46190757603137184
234,3114.8526031362667,5174.016894977169,2957.137767392427,4828.570547945205,157.71483574383956,345.44634703196334,5.063316176985083,6.676560089460004
235,1146.8724596260195,3798.5878995433786,870.9481523529,2930.4238584474883,275.92430727311944,868.1640410958903,24.058848475888492,22.854915143605094
236,1329.1248478397251,2865.123287671233,1270.709638554692,2912.1897260273972,58.41520928503314,-47.066438356164326,4.395012957584647,-1.642736930682653
237,138.18659524623808,548.5978310502284,173.3114929276752,691.2690639269406,-35.12489768143712,-142.67123287671222,-25.41845511053167,-26.00652514494713
238,1736.4315068493152,2883.933904109589,1354.9212328767126,2344.490068493151,381.5102739726026,539.4438356164383,21.970937089527798,18.705138659652842
239,307.7945205479452,601.5772831050228,371.1335616438356,528.2364155251141,-63.33904109589042,73.34086757990872,-20.57835239663537,12.191429038237956
24,739.4845338330281,2913.4494292237446,796.8387860718464,3087.160616438356,-57.354252238818276,-173.71118721461153,-7.755977253713407,-5.962388963136899
240,109.32191780821918,101.19520547945206,107.43835616438356,100.82191780821918,1.8835616438356197,0.3732876712328732,1.7229496898690588,0.36887881146569756
241,938.4520547945206,1718.3749999999998,1156.5376712328768,2190.2102739726024,-218.08561643835628,-471.83527397260264,-23.238866101274336,-27.458225007498523
242,459.50342465753425,677.9955479452055,537.0342465753424,689.8964611872145,-77.53082191780817,-11.900913242008983,-16.87274082355132,-1.755308464499061
243,2387.791815829112,9342.965525114156,1922.0846976198507,7824.448287671232,465.7071182092611,1518.517237442924,19.50367344095925,16.253054058276323
244,5378.73006881948,15127.069863013698,4960.497025928199,12204.893721461187,418.233042891281,2922.1761415525107,7.775683805286673,19.31752922419794
