Scenario,vehicleId,Adoption_pct,System_Wp,PV_produced_annual_kWh_vehicle,PV_stored_annual_kWh_vehicle,PV_wasted_annual_kWh_vehicle,PV_event_count,Driving_event_count,Parked_open_event_count,Mean_start_SoC_frac,Max_start_SoC_frac
VIPV20_Wp1000,2079116,20,1000,554.820103274363,550.5870654998497,4.233037782926066,96,56,40,0.6949583265172637,0.9544896427081038
VIPV20_Wp1000,2079433,20,1000,513.2127334666026,513.2127334690477,6.95051683707708e-09,93,56,37,0.6676898493003746,0.8198603461347937
VIPV20_Wp1000,2079871,20,1000,503.07857177717136,488.2290969117596,14.849474869956953,95,56,39,0.6569386042606438,1.0
VIPV20_Wp1000,2079883,20,1000,434.61954580826193,396.2508541906791,38.36869162453925,92,56,36,0.6275924871416758,1.0
VIPV20_Wp1000,2079932,20,1000,486.4028913575485,479.7494915173281,6.653399851827157,180,112,68,0.6029945808449035,1.0
VIPV20_Wp1000,2080200,20,1000,493.3493190490923,493.3493190497869,7.080702024740152e-09,85,49,36,0.4931431458265778,0.6388472454689702
VIPV20_Wp1000,2080306,20,1000,499.8982813161591,498.634311464868,1.2639698553377878,216,133,83,0.7351564074806975,1.0
VIPV20_Wp1000,2080347,20,1000,439.42031937872264,439.42031937974855,4.834412043795466e-09,79,49,30,0.6646405838210293,0.8011178324673133
VIPV20_Wp1000,2080871,20,1000,379.4397440055834,379.4397440067562,7.709075721652223e-09,138,84,54,0.6108986845846922,0.7848381991964567
VIPV20_Wp1000,2080916,20,1000,448.69933434395693,442.34881797087303,6.350516378962781,84,49,35,0.7290938949831021,1.0
VIPV20_Wp1000,2081944,20,1000,494.48945484704643,494.457467967388,0.03198688812468408,98,56,42,0.5875705757614242,1.0
VIPV20_Wp1000,2082039,20,1000,587.0343032878426,580.6061846611781,6.428118632667076,136,84,52,0.8114663048819692,1.0
VIPV20_Wp1000,2082505,20,1000,474.93859402815787,434.6376372964413,40.30095673946322,273,175,98,0.7260919406898845,1.0
VIPV20_Wp1000,2082525,20,1000,515.105860253545,451.7199355233433,63.38592473798287,99,56,43,0.7061549655785853,1.0
VIPV20_Wp1000,2082627,20,1000,535.2547182519612,426.2946455357103,108.96007272241192,163,98,65,0.7678514629439852,1.0
VIPV20_Wp1000,2082641,20,1000,590.866250548244,590.8662505514228,9.445736927761906e-09,182,105,77,0.5894848721311932,0.6949638863232078
VIPV20_Wp1000,2090784,20,1000,454.0411387076313,454.04101162498546,0.00012709114805676834,173,112,61,0.6162793378656336,0.7453598271722216
VIPV20_Wp1000,2090890,20,1000,486.50225450214805,486.5022545031722,8.251012662807663e-09,75,42,33,0.5298233115704923,0.7481364778553897
VIPV20_Wp1000,2095385,20,1000,505.2098294110742,505.2098294113662,4.902455330101239e-09,229,140,89,0.6581483059191121,0.8020712328634989
VIPV20_Wp1000,2095474,20,1000,466.57284474593007,466.57284474892265,9.275736431713829e-09,75,42,33,0.6402354992482245,0.7040798081928306
VIPV20_Wp1000,2095691,20,1000,438.12949406143946,429.894475713743,8.235018351623378,219,140,79,0.7662928985462354,1.0
VIPV20_Wp1000,2095867,20,1000,396.6984460922293,310.8938407166303,85.8046053791395,231,140,91,0.7177710380397152,1.0
VIPV20_Wp1000,2096403,20,1000,323.38267342224674,322.60869281080016,0.7739806194684122,185,119,66,0.6827507045966372,1.0
VIPV20_Wp1000,2096506,20,1000,536.2463417116977,536.2463417123306,1.2161299060892897e-08,91,49,42,0.7457716846394304,0.877923737187963
VIPV20_Wp1000,2096696,20,1000,406.08771013831176,406.08771013914054,5.299596120476071e-09,94,56,38,0.6694025258816383,0.7911588066085545
VIPV20_Wp1000,2096851,20,1000,365.73353957585425,365.60817848326894,0.12536109983974256,71,42,29,0.6455103884069759,1.0
VIPV20_Wp1000,2097296,20,1000,417.63359279604254,417.61191120744894,0.021681593802764826,98,56,42,0.7114911263670813,1.0
VIPV20_Wp1000,2097810,20,1000,485.2967410607673,474.1851708288716,11.111570238501471,99,56,43,0.6948348270013398,1.0
VIPV20_Wp1000,2097998,20,1000,407.5413646068168,380.47077551756377,27.07058909982069,75,42,33,0.7463103179774546,1.0
VIPV20_Wp1000,2098281,20,1000,500.33506464346,476.1461595623067,24.188905089178768,103,56,47,0.7874946652319753,1.0
VIPV20_Wp1000,2098375,20,1000,387.8419983263826,369.9343275036908,17.90767083198862,92,56,36,0.8615790573794967,1.0
VIPV20_Wp1000,2098627,20,1000,324.6672213732197,324.178377687604,0.48884368809132395,85,56,29,0.6662371956583968,1.0
VIPV20_Wp1000,2098740,20,1000,428.82481891436373,261.4733053235634,167.35151359440283,125,77,48,0.8068731387431537,1.0
VIPV20_Wp1000,2099033,20,1000,432.9161093479558,432.91610935076676,8.745611523317472e-09,76,42,34,0.7252952651144415,0.8458585887693092
VIPV20_Wp1000,2099074,20,1000,520.4169288960384,520.4169288966274,4.619587873917492e-09,78,42,36,0.5547905680764207,0.7002247624373248
VIPV20_Wp1000,2099211,20,1000,590.7853185393384,564.8533383147674,25.931980235546856,184,105,79,0.7714137250363101,1.0
VIPV20_Wp1000,2100152,20,1000,506.3531878832767,487.6984630398361,18.654724852924208,88,49,39,0.8435178763093933,1.0
VIPV20_Wp1000,2100406,20,1000,540.1243056099818,491.6030018495388,48.52130376853686,434,287,147,0.6618270633713725,1.0
VIPV20_Wp1000,2100467,20,1000,373.1505658028925,373.1505658025446,3.781134646607675e-09,92,56,36,0.5450843561388673,0.7920916822236417
VIPV20_Wp1000,2100580,20,1000,410.5539265147814,348.03340429873924,62.52052221997968,91,56,35,0.7821093121503099,1.0
VIPV20_Wp1000,2100608,20,1000,528.1055987137049,509.3188381503454,18.786760576509877,222,133,89,0.7959945503369508,1.0
VIPV20_Wp1000,2108541,20,1000,465.0760326741916,444.85603672115775,20.21999595920889,87,49,38,0.8152341892460744,1.0
VIPV20_Wp1000,2108575,20,1000,470.35024501300745,399.63719493455966,70.71305008357362,247,161,86,0.8385177797435047,1.0
VIPV20_Wp1000,2108980,20,1000,614.8380509787847,614.838050980625,1.004568437978301e-08,149,84,65,0.5505411518102463,0.783252930488809
VIPV20_Wp1000,2109195,20,1000,551.4958138043711,409.0765097971766,142.41930401151777,121,70,51,0.8080553960110353,1.0
VIPV20_Wp1000,2109439,20,1000,370.38707019665054,370.3870701977288,5.8003245818305526e-09,131,84,47,0.5880911570033894,0.756
VIPV20_Wp1000,2109725,20,1000,311.59270413715984,293.25268469872464,18.340019442801662,67,42,25,0.7071286011306611,1.0
VIPV20_Wp1000,2112198,20,1000,548.4101474839505,403.2764769320052,145.13367055575978,87,49,38,0.7552261938647837,1.0
VIPV20_Wp1000,2112353,20,1000,442.57436963401904,406.5204899147566,36.053879726980185,145,91,54,0.7433035041402531,1.0
VIPV20_Wp1000,2112685,20,1000,525.9961227562385,483.09171018625534,42.90441257443758,314,196,118,0.7732664357105641,1.0
VIPV20_Wp1000,2125030,20,1000,446.87852810849,381.37540493668314,65.50312317939473,53,28,25,0.8732695874819308,1.0
VIPV20_Wp1000,2125098,20,1000,405.6595985305213,405.6595985293061,6.284726935396003e-09,87,49,38,0.6814842197447019,0.8082914924617298
VIPV20_Wp1000,2125628,20,1000,528.0933419526428,471.65110390305995,56.44223805393747,95,56,39,0.7743778514318261,1.0
VIPV20_Wp1000,2126013,20,1000,408.8267946903612,395.5779849288214,13.24880977001672,127,77,50,0.7653244069919413,1.0
VIPV20_Wp1000,2126062,20,1000,499.3419908030396,460.9236495613813,38.41834124993083,131,77,54,0.7932681984827803,1.0
VIPV20_Wp1000,2126545,20,1000,486.10034289899085,337.0983985469981,149.00194435823533,214,126,88,0.7680566536284923,1.0
VIPV20_Wp1000,2126670,20,1000,731.1561891699728,655.0600301806111,76.09615900402113,159,91,68,0.75975355248234,1.0
VIPV20_Wp1000,2126684,20,1000,494.17186224642427,477.00729548311296,17.16456676914879,95,56,39,0.7027076495295577,1.0
VIPV20_Wp1000,2126717,20,1000,624.9599727382015,624.9599727404591,3.718278114537746e-09,173,98,75,0.6152205315647425,0.8006100054027437
VIPV20_Wp1000,2126841,20,1000,406.4156543840298,397.81098774615214,8.60466664537404,83,49,34,0.7596324919589752,1.0
VIPV20_Wp1000,2127399,20,1000,555.9098750057308,497.50152169937246,58.408353311064836,98,56,42,0.7845611092578851,1.0
VIPV20_Wp1000,2127478,20,1000,567.5391722045597,567.2916339042584,0.24753830744926292,88,49,39,0.6582517378702277,1.0
VIPV20_Wp1000,2128167,20,1000,688.6689889592624,636.7924246895421,51.87656427490828,108,56,52,0.7648169363934287,1.0
VIPV20_Wp1000,2128230,20,1000,477.4887921467688,454.05046049314365,23.438331665074543,76,42,34,0.8117511581224073,1.0
VIPV20_Wp1000,2128337,20,1000,395.9079197045331,371.00910179489944,24.898817917802035,82,49,33,0.6802727477583512,1.0
VIPV20_Wp1000,2128396,20,1000,440.26082027438383,440.26082027515787,7.696958888269473e-09,112,77,35,0.6667156922066269,0.7950662432717402
VIPV20_Wp1000,2128500,20,1000,531.6568695690878,527.756374758092,3.9004948164642887,177,105,72,0.7112864813207204,1.0
VIPV20_Wp1000,2128572,20,1000,568.1777879824549,539.7552480829905,28.422539910952615,464,308,156,0.6634532930176478,1.0
VIPV20_Wp1000,2128941,20,1000,555.2052704239566,513.4540873186003,41.75118311672058,80,42,38,0.7866679998653339,1.0
VIPV20_Wp1000,2129021,20,1000,530.2262522722427,401.749908373968,128.47634390333639,100,56,44,0.7698337000451826,1.0
VIPV20_Wp1000,2129295,20,1000,394.25895964638687,244.81816902107212,149.44079062898336,238,161,77,0.7020777597908199,1.0
VIPV20_Wp1000,2129367,20,1000,391.51912364444513,391.51912364783556,5.852393159104055e-09,86,49,37,0.565572729646201,0.9722459553654652
VIPV20_Wp1000,2129618,20,1000,466.1500280395658,450.3481408793521,15.801887172310625,105,56,49,0.778873296193729,1.0
VIPV20_Wp1000,2129662,20,1000,575.8739330179973,545.8172916228871,30.056641407933654,170,98,72,0.7913005528848237,1.0
VIPV20_Wp1000,2206533,20,1000,408.0281817685404,304.6002490417277,103.42793273619364,79,42,37,0.8072037477087499,1.0
VIPV20_Wp1000,2207265,20,1000,570.1375085683883,426.7990482621652,143.33846031016566,152,91,61,0.8330730312564529,1.0
VIPV20_Wp1000,2207513,20,1000,443.2331796226988,432.68392288001087,10.549256751379838,127,77,50,0.756518693842936,1.0
VIPV20_Wp1000,2207938,20,1000,610.5809792471571,592.7977621056108,17.783217149205505,454,294,160,0.7373105857193285,1.0
VIPV20_Wp1000,2208137,20,1000,327.9175648829878,274.83917687586734,53.07838801387432,78,42,36,0.7955529507950679,1.0
VIPV20_Wp1000,2208204,20,1000,545.5046491435328,483.86570675532175,61.638942396741406,135,77,58,0.7663913847205215,1.0
VIPV20_Wp1000,2208531,20,1000,482.3190595466451,482.31905954831916,6.029701372247147e-09,101,56,45,0.7023907805181544,0.9426238666453888
VIPV20_Wp1000,2208769,20,1000,475.74598222005216,436.447897690588,39.298084535019996,165,106,59,0.7138903222439094,1.0
VIPV20_Wp1000,2208817,20,1000,378.8325720492944,330.044721864461,48.78785019006382,129,84,45,0.745533988519782,1.0
VIPV20_Wp1000,2208830,20,1000,438.00020366793706,436.0409020410973,1.9593016330735915,79,49,30,0.7559541766872667,1.0
VIPV20_Wp1000,2208889,20,1000,353.29546505634914,338.51840730633114,14.777057756438518,127,84,43,0.6910397372966169,1.0
VIPV20_Wp1000,2208993,20,1000,545.3964059808281,516.1418553945006,29.254550592723547,141,84,57,0.7337387775593087,1.0
VIPV20_Wp1000,2209325,20,1000,381.95251434239344,381.9525143452466,8.015189399676912e-09,73,42,31,0.6280150726356246,0.7346353459000783
VIPV20_Wp1000,2209627,20,1000,170.12038592872088,163.65968279879783,6.46070313390197,96,56,40,0.7646231583092451,1.0
VIPV20_Wp1000,2209683,20,1000,531.9734621199076,487.60006273090613,44.37339939859178,345,217,128,0.7629225163843527,1.0
VIPV20_Wp1000,2209894,20,1000,529.9949653979495,529.9949653993525,4.441848727216806e-09,83,42,41,0.47923447238042666,0.6339582119540207
VIPV20_Wp1000,2210012,20,1000,487.5255948013045,467.8350324220866,19.69056238355917,135,84,51,0.7732044487551852,1.0
VIPV20_Wp1000,2210173,20,1000,501.0433493028074,501.032227720426,0.011121596487799408,103,56,47,0.6328488778557193,1.0
VIPV20_Wp1000,2210203,20,1000,481.6240600703445,348.57326111217276,133.05079896156076,95,49,46,0.7381298677959182,1.0
VIPV20_Wp1000,2210518,20,1000,605.6171143555301,551.2627974004599,54.354316960409314,266,168,98,0.7314150985326685,1.0
VIPV20_Wp1000,2210563,20,1000,510.2479649575634,509.17156569127195,1.076399275367295,180,112,68,0.5914594843416665,1.0
VIPV20_Wp1000,2313040,20,1000,521.0586713703159,521.0586713714459,2.9722047187575996e-09,135,84,51,0.6108587561438354,0.9761018744647932
VIPV20_Wp1000,2313215,20,1000,416.97393825115176,375.05004911312716,41.92388914129758,91,56,35,0.8055251974634645,1.0
VIPV20_Wp1000,2313610,20,1000,474.817590142751,369.9252179984549,104.89237214971553,177,112,65,0.7493516532018705,1.0
VIPV20_Wp1000,2313672,20,1000,413.7948163242737,333.6075775637044,80.187238767638,121,77,44,0.7855355571029059,1.0
VIPV20_Wp1000,2313678,20,1000,653.8319937400731,639.2576554706069,14.574338285750438,101,49,52,0.6957356141818825,1.0
VIPV20_Wp1000,2313857,20,1000,618.0659142348519,618.033082425227,0.03283181965836792,77,42,35,0.6643170948996736,1.0
VIPV20_Wp1000,2314104,20,1000,461.61758203326633,445.866197077694,15.75138495900865,117,77,40,0.7272847723539823,1.0
VIPV20_Wp1000,2315625,20,1000,532.674827979241,498.9145921428821,33.76023584433197,102,56,46,0.7485193356247863,1.0
VIPV20_Wp1000,2316091,20,1000,581.6050718373375,516.1738546428118,65.43121720638666,185,105,80,0.7996101093888711,1.0
VIPV20_Wp1000,2316753,20,1000,587.130061730996,563.4833742450531,23.646687498075853,203,126,77,0.7640559758431474,1.0
VIPV20_Wp1000,2316760,20,1000,492.4891023501224,477.7268984643817,14.762203893340088,179,112,67,0.7169806993583379,1.0
VIPV20_Wp1000,2316881,20,1000,536.5675205255442,536.5675205269034,7.825319261155325e-09,94,56,38,0.5155254972782068,0.6903548558064202
VIPV20_Wp1000,2316955,20,1000,475.9015655018385,473.58121874454184,2.3203467674143536,165,98,67,0.5952731743851167,1.0
VIPV20_Wp1000,2317004,20,1000,579.2871205983323,449.5565807127046,129.73053989393037,141,77,64,0.8043415986820677,1.0
VIPV20_Wp1000,2317215,20,1000,515.7193571615358,515.7193571636345,5.006397000331966e-09,98,56,42,0.6463561943245513,0.7769816823613396
VIPV20_Wp1000,2317318,20,1000,349.60347750540086,329.8222830487407,19.78119446040824,229,147,82,0.8014626227342853,1.0
VIPV20_Wp1000,2317350,20,1000,539.5973987924747,467.42222635494977,72.17517244363133,82,49,33,0.6539406767306448,1.0
VIPV20_Wp1000,2317375,20,1000,538.6366586907642,538.6366586914351,6.733277277011687e-09,84,49,35,0.6026695507553634,0.7948907550305132
VIPV20_Wp1000,2317445,20,1000,474.8061975079217,470.2864467316425,4.519750779933562,69,42,27,0.7636058070255869,1.0
VIPV20_Wp1000,2317509,20,1000,612.3279402314598,576.2091668410737,36.118773398207125,102,56,46,0.6769812893613957,1.0
VIPV20_Wp1000,2317564,20,1000,584.2636239152209,431.89437075397586,152.36925316555292,156,91,65,0.7991044199827384,1.0
VIPV20_Wp1000,2317637,20,1000,386.132256936102,386.1322569394119,5.001376591159683e-09,176,105,71,0.518420930229575,0.9705885585069411
VIPV20_Wp1000,2317708,20,1000,577.8630288295641,526.2012718270639,51.661757007589145,103,56,47,0.8095211734751436,1.0
VIPV20_Wp1000,2317713,20,1000,454.29438258178664,453.72226006203465,0.5721225293466763,170,105,65,0.6407052799720216,1.0
VIPV20_Wp1000,2317854,20,1000,461.78363899963244,430.6158161482683,31.167822860592665,258,161,97,0.6962260323700308,1.0
VIPV20_Wp1000,2318226,20,1000,527.6717811250647,396.97536761173785,130.69641351688676,219,133,86,0.7231077909127102,1.0
VIPV20_Wp1000,2318435,20,1000,340.81589928374063,337.06806393379674,3.7478353552540167,79,49,30,0.6041555233727794,1.0
VIPV20_Wp1000,2318437,20,1000,502.8909295151135,471.9071903570079,30.98373916298901,99,56,43,0.7522118229735593,1.0
VIPV20_Wp1000,2318507,20,1000,558.0209134967265,541.0984074119624,16.922506090926255,98,56,42,0.7708403021703742,1.0
VIPV20_Wp1000,2318580,20,1000,435.99148634721246,425.06831124351856,10.923175112262328,98,56,42,0.8073118069386968,1.0
VIPV20_Wp1000,2318875,20,1000,350.1711421339465,350.1412294892809,0.02991265280110759,134,84,50,0.719420635507389,1.0
VIPV20_Wp1000,2318965,20,1000,451.1005597437588,440.3043085626932,10.796251191494324,236,147,89,0.5894989948289824,1.0
VIPV20_Wp1000,2319008,20,1000,538.1948881623298,481.2202660034476,56.97462216498359,164,98,66,0.7305679031990462,1.0
VIPV20_Wp1000,2319404,20,1000,465.81514049006955,465.8151404911021,9.757030448081454e-09,82,42,40,0.5514294517875229,0.769539758285646
VIPV20_Wp1000,2319426,20,1000,494.69160359443805,426.30902808537314,68.38257551811729,151,91,60,0.8006144716390182,1.0
VIPV20_Wp1000,2319636,20,1000,416.4153160290315,416.4084498602748,0.006866177509299117,83,42,41,0.6146460004412873,1.0
VIPV20_Wp1000,2319770,20,1000,375.5752848147572,369.78741438204287,5.787870435694208,81,49,32,0.7540072565905456,1.0
VIPV20_Wp1000,2320222,20,1000,466.7955102662911,466.7955102671724,1.0742847751802376e-08,171,105,66,0.5536281784810844,0.6305727100892539
VIPV20_Wp1000,2320225,20,1000,475.7657356495862,475.24658822368207,0.519147432514268,91,49,42,0.578876766194026,1.0
VIPV20_Wp1000,2320390,20,1000,576.7178287699671,469.19135963298334,107.52646914541555,119,70,49,0.8244711416799813,1.0
VIPV20_Wp1000,2320538,20,1000,425.6953011753999,317.5696025183217,108.12569866011685,188,112,76,0.7444568680822229,1.0
VIPV20_Wp1000,2320593,20,1000,528.2786521503272,512.5324798887119,15.74617226934926,130,77,53,0.7105690886901461,1.0
VIPV20_Wp1000,2320706,20,1000,418.7247402302055,402.5027793191583,16.221960914581285,95,56,39,0.8343940527042624,1.0
VIPV20_Wp1000,2320709,20,1000,453.5677465980264,393.12922786799066,60.43851873976254,130,77,53,0.7142958201462681,1.0
VIPV20_Wp1000,2321010,20,1000,407.3384499581121,365.46384524405124,41.87460472303521,193,119,74,0.7094782995698938,1.0
VIPV20_Wp1000,2321095,20,1000,531.4445631849464,475.452840019039,55.99172316950013,82,49,33,0.8116018355223001,1.0
VIPV20_Wp1000,2321217,20,1000,658.5573444017796,637.2118845024903,21.345459905382462,75,35,40,0.8813726039133349,1.0
VIPV20_Wp1000,2321463,20,1000,393.0005073529606,392.9957318157716,0.004775542591576486,84,49,35,0.6176566363129528,1.0
VIPV20_Wp1000,2321585,20,1000,441.0687067558594,433.8781871884782,7.190519579019083,214,126,88,0.7740421712023129,1.0
VIPV20_Wp1000,2321673,20,1000,264.9177519689684,184.20508900059113,80.71266297087965,71,49,22,0.7582808873268163,1.0
VIPV20_Wp1000,2321701,20,1000,444.7067125930107,350.8594405698507,93.84727202657446,94,56,38,0.7994549184596834,1.0
VIPV20_Wp1000,2321771,20,1000,573.8848860000116,428.14653342854484,145.73835257699434,17,0,17,0.8084068394354768,1.0
VIPV20_Wp1000,2322115,20,1000,520.5374963405746,454.1505328379431,66.38696351031759,84,49,35,0.7930317078559255,1.0
VIPV20_Wp1000,2322254,20,1000,605.3189314210107,526.2085929231719,79.1103385057843,171,105,66,0.8055214509674397,1.0
VIPV20_Wp1000,2322343,20,1000,406.27695539606475,406.2769553966507,7.163529942421457e-09,95,56,39,0.6432873254315725,0.7744960258549033
VIPV20_Wp1000,2322926,20,1000,412.1166349525827,332.6282588306126,79.48837612521547,144,91,53,0.7742868007388382,1.0
VIPV20_Wp1000,2322993,20,1000,532.3585607656802,490.9669444903072,41.39161628760148,93,49,44,0.7479837359714318,1.0
VIPV20_Wp1000,2323021,20,1000,610.6685676824544,597.1874289453168,13.481138750068585,142,84,58,0.6852483495983559,1.0
VIPV20_Wp1000,2323113,20,1000,355.49106122899485,201.09197081792757,154.39909041915485,189,119,70,0.7533891630204036,1.0
VIPV20_Wp1000,2323127,20,1000,414.01273231409584,413.24756666055333,0.7651656570871331,98,56,42,0.6691856187862029,1.0
VIPV20_Wp1000,2323217,20,1000,522.802955673241,441.42772185570624,81.37523382499093,105,70,35,0.7445661351010106,1.0
VIPV20_Wp1000,2323554,20,1000,447.4303112861202,435.64822764734095,11.78208364741336,78,49,29,0.7660407832438794,1.0
VIPV20_Wp1000,2323650,20,1000,472.1301245077475,454.3761469765475,17.75397753932894,166,105,61,0.7729690376720145,1.0
VIPV20_Wp1000,2324275,20,1000,363.644694265985,344.8270363828246,18.817657891041883,85,56,29,0.6824087674848558,1.0
VIPV20_Wp1000,2324730,20,1000,374.04826431451386,328.4454270569354,45.60283725987556,91,56,35,0.7514341733735653,1.0
VIPV20_Wp1000,2324845,20,1000,290.1577117142976,219.63982543097222,70.51788629088566,12,0,12,0.7598665525460566,1.0
VIPV20_Wp1000,2324884,20,1000,601.9081356475141,418.5042650799249,183.40387057309258,126,70,56,0.8030222840007243,1.0
VIPV20_Wp1000,2325441,20,1000,503.1870056874909,387.09483729518706,116.09216839649375,195,126,69,0.7582354776281348,1.0
VIPV20_Wp1000,2325458,20,1000,484.48368111946814,484.4836811204193,4.4041434702985725e-09,153,91,62,0.7577095428833088,0.8842552074503855
VIPV20_Wp1000,2325612,20,1000,550.1154268960569,524.2101197321722,25.905307174109193,95,56,39,0.799481902232748,1.0
VIPV20_Wp1000,2325645,20,1000,533.4181407237011,404.10631630093906,129.31182442969953,89,49,40,0.8510312617741339,1.0
VIPV20_Wp1000,2325766,20,1000,448.06407046298784,297.101113306271,150.96295716214448,62,35,27,0.7801124521012941,1.0
VIPV20_Wp1000,2325845,20,1000,529.6757998542159,506.49145652186513,23.184343341199245,213,140,73,0.7622295397502459,1.0
VIPV20_Wp1000,2325888,20,1000,490.83937961311517,462.185008212241,28.654371412060307,114,70,44,0.8276375309286002,1.0
VIPV20_Wp1000,2325934,20,1000,464.32064177014746,328.84570681491425,135.4749349588145,87,49,38,0.8121495037431619,1.0
VIPV20_Wp1000,2326262,20,1000,567.0916047866665,392.83280892170677,174.25879587018838,109,56,53,0.804112912225969,1.0
VIPV20_Wp1000,2326519,20,1000,567.7914749381862,567.7756544610954,0.01582048856082188,159,98,61,0.6018133735183965,1.0
VIPV20_Wp1000,2326551,20,1000,503.51817990553354,479.2154422195916,24.302737695111446,85,49,36,0.7740799254877795,1.0
VIPV20_Wp1000,2326791,20,1000,494.05493449798297,456.12424426112307,37.93069024135873,81,49,32,0.7255518897577027,1.0
VIPV20_Wp1000,2326964,20,1000,566.2874419034558,548.4311028849553,17.856339028372346,72,42,30,0.7575806258739832,1.0
VIPV20_Wp1000,2327091,20,1000,447.3454241391016,412.92870484347,34.41671930431212,194,126,68,0.7897064114955303,1.0
VIPV20_Wp1000,2327221,20,1000,477.20886215231644,459.5951460129934,17.61371614341354,85,49,36,0.7654510984029135,1.0
VIPV20_Wp1000,2327282,20,1000,386.98178139840593,386.9069577913611,0.07482361666627887,86,49,37,0.7182330004679405,1.0
VIPV20_Wp1000,2327363,20,1000,513.4754907613251,476.71624643436024,36.75924433516477,93,56,37,0.640031157101592,1.0
VIPV20_Wp1000,2327462,20,1000,269.38861395015226,258.62499482704,10.763619128352097,71,49,22,0.7727254158927327,1.0
VIPV20_Wp1000,2327597,20,1000,549.4616884834928,549.461688485273,1.0979633256025104e-08,147,84,63,0.6030247684507732,0.7784100539111541
VIPV20_Wp1000,2327706,20,1000,630.4828427540497,610.7433077328599,19.73953503404604,87,42,45,0.6260070291727393,1.0
VIPV20_Wp1000,2327800,20,1000,419.2481638280476,353.65231795251066,65.59584587792075,93,56,37,0.7541601871643326,1.0
VIPV20_Wp1000,2328090,20,1000,525.6980740376274,435.2916517153027,90.40642232811152,107,56,51,0.7624402028043483,1.0
VIPV20_Wp1000,2328724,20,1000,527.4572921880188,453.4827729894315,73.97451920328861,102,56,46,0.7394866908537026,1.0
VIPV20_Wp1000,2329483,20,1000,525.3619641211152,440.5932986821189,84.76866544481305,79,42,37,0.7922551256927534,1.0
VIPV20_Wp1000,2329637,20,1000,429.75246206214473,429.75246206191457,5.799184100256398e-09,366,238,128,0.6535089475783632,0.7876219101465282
VIPV20_Wp1000,2329976,20,1000,562.2776221692695,547.4000622487813,14.877559926206661,96,56,40,0.7529294983943766,1.0
VIPV20_Wp1000,2330082,20,1000,513.9306701490038,513.9306701499767,3.929600094959062e-09,93,56,37,0.6823224605925606,0.8737118865766377
VIPV20_Wp1000,2330477,20,1000,433.3565959291024,407.65803237996965,25.69856355295439,203,133,70,0.8355390060188552,1.0
VIPV20_Wp1000,2330549,20,1000,638.112609839103,575.1506378514799,62.961971997855,210,126,84,0.8230182618502284,1.0
VIPV20_Wp1000,2330857,20,1000,498.34724339711795,395.1184529472049,103.22879045522727,134,84,50,0.7800518707750966,1.0
VIPV20_Wp1000,2330964,20,1000,540.1876953866406,349.8607591763973,190.326936215184,150,98,52,0.7573241155883,1.0
VIPV20_Wp1000,2331848,20,1000,426.01481439458115,419.0534470851221,6.961367320438729,75,42,33,0.7908454325280017,1.0
VIPV20_Wp1000,2332325,20,1000,495.66871169438724,399.91790633354657,95.75080536534455,176,112,64,0.7071517346660608,1.0
VIPV20_Wp1000,2332499,20,1000,473.6997053798649,428.5832585212165,45.11644686959808,90,56,34,0.8825945562383334,1.0
VIPV20_Wp1000,2332799,20,1000,585.4333298878969,533.7736456246593,51.659684270622265,378,245,133,0.6953301908455722,1.0
VIPV20_Wp1000,2332812,20,1000,523.0100033219871,386.0951465002537,136.91485682513252,99,56,43,0.6981536410668236,1.0
VIPV20_Wp1000,2332879,20,1000,504.94725771548246,459.67052768549695,45.27673003639466,81,42,39,0.7049160635385558,1.0
VIPV20_Wp1000,2333016,20,1000,417.97082565556593,367.30681020290854,50.664015455728865,217,140,77,0.6837345234265904,1.0
VIPV20_Wp1000,2333076,20,1000,357.7258232173639,357.72582321869464,8.565827790272948e-09,80,42,38,0.6791363804025463,0.8683886343696443
VIPV20_Wp1000,2333152,20,1000,581.62569994911,430.0800723246281,151.54562762791085,100,56,44,0.8079139540408482,1.0
VIPV20_Wp1000,2333458,20,1000,491.0497418137265,490.20293421725637,0.8468076034662069,96,56,40,0.6689131019132383,1.0
VIPV20_Wp1000,2333735,20,1000,410.8716954553713,365.30959057383626,45.562104890949186,75,42,33,0.8045257524461111,1.0
VIPV20_Wp1000,2333770,20,1000,572.560082478432,360.48669245011,212.07339003334835,91,49,42,0.8316936953803025,1.0
VIPV20_Wp1000,2333804,20,1000,625.7964825082955,563.1937228891394,62.602759631258834,63,28,35,0.7925857241735159,1.0
VIPV20_Wp1000,2333831,20,1000,502.9727994751971,327.88269220814954,175.09010727029306,97,56,41,0.805668135245944,1.0
VIPV20_Wp1000,2333986,20,1000,507.6980652850996,496.10286862421367,11.595196669179428,135,84,51,0.7491184458858176,1.0
VIPV20_Wp1000,2334032,20,1000,552.8009345167676,500.42416796877933,52.3767665577676,100,56,44,0.765061153509804,1.0
VIPV20_Wp1000,2334077,20,1000,406.6215874235072,398.6302441536107,7.991343278216502,90,56,34,0.7737766282170297,1.0
VIPV20_Wp1000,2334136,20,1000,494.70872177837776,450.55014645679404,44.158575325192004,81,49,32,0.8052204773213625,1.0
VIPV20_Wp1000,2334181,20,1000,301.8225860293441,273.3680028467885,28.454583186278274,91,49,42,0.7178460507221464,1.0
